Tipo,Antiscivolo,Impermeabile,Colore,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
scarpa da ginnastica,y,n,colorato,all,soleggiato,-2,inverno,19
scarpa da ginnastica,y,y,scuro,all,soleggiato,3,primavera,19
scarpa da ginnastica,n,n,colorato,inverno,nuvoloso,8,inverno,24
scarpa da ginnastica,y,n,colorato,estate,nuvoloso,6,inverno,13
stivaletto alla caviglia,y,n,scuro,autunno_inverno,nuvoloso,15,primavera,14
stivaletto alla caviglia,n,n,scuro,autunno,nuvoloso,23,autunno,17
scarpa da ginnastica,n,n,scuro,estate,neve,-8,primavera,19
scarpa da ginnastica,y,y,Chiaro,autunno_inverno,soleggiato,1,inverno,21
scarpe aperte,n,n,scuro,primavera_estate,pioggia,10,primavera,17
scarpe con tacchi,n,n,colorato,autunno_inverno,pioggia,24,estate,16
scarpa da ginnastica,n,n,colorato,primavera_estate,nuvoloso,21,primavera,22
scarpa classica,n,y,Chiaro,all,soleggiato,3,primavera,18
scarpa classica,n,y,scuro,inverno,pioggia,14,primavera,22
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,11,autunno,29
scarpa da ginnastica,n,y,scuro,estate,neve,7,autunno,15
scarpa da ginnastica,n,y,colorato,primavera_estate,pioggia,15,inverno,20
scarpa da ginnastica,n,y,Chiaro,primavera_estate,soleggiato,20,primavera,22
stivaletto alla caviglia,y,n,colorato,autunno_inverno,pioggia,11,primavera,25
stivaletto alla caviglia,n,y,Chiaro,inverno,soleggiato,18,primavera,12
scarpa da ginnastica,y,y,scuro,inverno,pioggia,18,primavera,20
stivaletto alla caviglia,y,y,Chiaro,inverno,nuvoloso,5,inverno,20
scarpa da ginnastica,n,n,scuro,estate,soleggiato,3,inverno,13
scarpa da ginnastica,n,y,scuro,primavera_estate,neve,8,inverno,16
scarpa da ginnastica,n,y,colorato,all,pioggia,15,primavera,22
scarpa da ginnastica,y,n,colorato,primavera_estate,soleggiato,34,autunno,18
scarpa da ginnastica,y,y,colorato,primavera_estate,neve,4,autunno,16
scarpa da ginnastica,y,n,Chiaro,primavera_estate,nuvoloso,31,estate,22
scarpa da ginnastica,y,n,colorato,estate,nuvoloso,19,autunno,16
stivaletto alla caviglia,y,n,colorato,inverno,pioggia,18,estate,24
scarpa da ginnastica,y,n,Chiaro,all,pioggia,5,inverno,22
stivaletto alla caviglia,n,n,Chiaro,autunno_inverno,soleggiato,13,autunno,17
scarpa da ginnastica,n,n,Chiaro,primavera_estate,nuvoloso,11,inverno,16
scarpa classica,n,n,colorato,all,soleggiato,9,primavera,18
scarpe aperte,y,n,colorato,primavera,pioggia,14,estate,17
scarpa da ginnastica,y,y,colorato,estate,pioggia,16,primavera,23
scarpa da ginnastica,y,n,colorato,inverno,soleggiato,34,estate,13
scarpa da ginnastica,y,n,scuro,autunno_inverno,pioggia,2,inverno,24
scarpa classica,n,n,Chiaro,primavera_estate,soleggiato,11,primavera,19
scarpa da ginnastica,y,y,colorato,all,pioggia,30,estate,22
scarpa classica,n,n,colorato,inverno,soleggiato,26,autunno,16
scarpa da ginnastica,y,y,Chiaro,primavera_estate,soleggiato,11,primavera,20
scarpa da ginnastica,y,n,Chiaro,autunno_inverno,nuvoloso,9,primavera,18
scarpa da ginnastica,y,y,scuro,autunno_inverno,pioggia,12,primavera,21
scarpa da ginnastica,y,y,Chiaro,primavera_estate,pioggia,22,estate,25
scarpa da ginnastica,n,n,scuro,inverno,soleggiato,24,estate,9
scarpa da ginnastica,y,n,Chiaro,estate,soleggiato,4,primavera,17
scarpa da ginnastica,n,y,scuro,inverno,pioggia,33,estate,16
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,20,autunno,25
stivaletto alla caviglia,y,n,scuro,autunno_inverno,nuvoloso,2,inverno,17
stivaletto alla caviglia,n,y,scuro,autunno_inverno,nuvoloso,20,primavera,11
stivaletto alla caviglia,n,n,Chiaro,autunno,soleggiato,7,primavera,14
stivaletto alla caviglia,n,n,Chiaro,autunno,pioggia,23,primavera,24
scarpe aperte,n,n,Chiaro,primavera_estate,soleggiato,15,primavera,22
scarpa classica,y,y,Chiaro,primavera_estate,soleggiato,7,inverno,13
scarpa da ginnastica,y,y,Chiaro,autunno_inverno,pioggia,13,autunno,25
stivaletto alla caviglia,n,y,scuro,autunno_inverno,soleggiato,28,estate,5
scarpa da ginnastica,y,n,colorato,all,pioggia,9,primavera,22
scarpa da ginnastica,y,n,Chiaro,autunno_inverno,pioggia,26,autunno,22
stivaletto alla caviglia,y,n,colorato,inverno,soleggiato,23,autunno,13
stivaletto alla caviglia,y,n,Chiaro,autunno_inverno,soleggiato,2,inverno,16
scarpa da ginnastica,y,n,colorato,inverno,pioggia,15,autunno,24
stivaletto alla caviglia,y,y,colorato,autunno,pioggia,10,autunno,31
stivaletto alla caviglia,y,y,scuro,autunno,nuvoloso,6,inverno,17
scarpa classica,n,y,scuro,primavera_estate,soleggiato,17,autunno,16
scarpa da ginnastica,y,n,scuro,all,soleggiato,0,inverno,19
scarpa da ginnastica,y,n,scuro,all,soleggiato,27,estate,14
stivaletto alla caviglia,n,y,colorato,inverno,soleggiato,2,primavera,13
scarpe aperte,n,n,scuro,primavera_estate,pioggia,28,estate,19
stivaletto alla caviglia,y,y,scuro,autunno,nuvoloso,9,inverno,17
scarpa classica,y,n,colorato,autunno_inverno,pioggia,11,primavera,22
scarpa da ginnastica,y,n,scuro,inverno,pioggia,8,primavera,21
scarpe aperte,n,n,colorato,primavera,pioggia,8,primavera,17
scarpe aperte,n,n,Chiaro,estate,soleggiato,19,autunno,17
stivaletto alla caviglia,n,n,colorato,autunno,nuvoloso,-1,inverno,16
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,13,primavera,25
scarpa da ginnastica,n,n,Chiaro,inverno,nuvoloso,4,inverno,24
scarpa da ginnastica,y,y,colorato,primavera_estate,pioggia,5,primavera,21
scarpe aperte,y,n,Chiaro,primavera,pioggia,5,inverno,13
scarpe con tacchi,n,n,Chiaro,autunno_inverno,nuvoloso,11,primavera,15
scarpe aperte,n,n,colorato,primavera_estate,soleggiato,27,primavera,23
scarpe aperte,n,n,scuro,primavera,soleggiato,11,inverno,19
scarpe con tacchi,n,n,Chiaro,estate,pioggia,13,primavera,19
scarpa classica,n,y,scuro,inverno,pioggia,21,autunno,22
stivaletto alla caviglia,n,y,scuro,autunno_inverno,soleggiato,21,autunno,9
scarpa da ginnastica,y,y,Chiaro,inverno,pioggia,31,estate,16
scarpa da ginnastica,y,y,scuro,inverno,nuvoloso,29,estate,13
scarpa classica,n,y,Chiaro,primavera_estate,soleggiato,32,estate,21
scarpa classica,n,y,colorato,autunno_inverno,soleggiato,28,estate,14
scarpa classica,y,y,colorato,all,pioggia,24,estate,23
scarpa classica,n,y,Chiaro,autunno_inverno,soleggiato,7,primavera,17
stivaletto alla caviglia,n,n,colorato,inverno,pioggia,28,estate,20
stivaletto alla caviglia,y,y,colorato,autunno_inverno,pioggia,15,autunno,29
scarpa da ginnastica,y,n,scuro,inverno,pioggia,11,primavera,21
scarpa da ginnastica,y,y,colorato,primavera_estate,neve,0,inverno,16
anfibi,y,n,colorato,autunno,pioggia,17,autunno,31
stivaletto alla caviglia,n,y,scuro,autunno,nuvoloso,6,inverno,17
scarpa da ginnastica,y,n,colorato,estate,soleggiato,26,estate,24
scarpa da ginnastica,y,n,colorato,primavera_estate,pioggia,19,primavera,24
scarpa da ginnastica,y,n,colorato,autunno_inverno,pioggia,20,primavera,18
scarpa da ginnastica,y,n,scuro,autunno_inverno,soleggiato,19,autunno,22
scarpa da ginnastica,n,n,scuro,primavera_estate,nuvoloso,0,inverno,14
scarpa da ginnastica,y,n,scuro,estate,soleggiato,4,primavera,17
scarpa da ginnastica,y,n,colorato,estate,soleggiato,20,autunno,17
scarpa da ginnastica,y,y,colorato,all,pioggia,18,autunno,22
scarpa da ginnastica,n,y,colorato,estate,nuvoloso,-1,inverno,13
scarpa da ginnastica,y,y,Chiaro,primavera_estate,soleggiato,-1,inverno,14
stivaletto alla caviglia,n,n,colorato,autunno_inverno,pioggia,13,primavera,25
stivaletto alla caviglia,y,n,Chiaro,autunno_inverno,soleggiato,5,autunno,17
stivaletto alla caviglia,n,n,scuro,autunno,nuvoloso,19,autunno,20
anfibi,n,y,Chiaro,autunno,pioggia,22,estate,24
scarpe aperte,y,n,Chiaro,primavera,neve,-3,inverno,13
scarpe aperte,y,n,scuro,primavera_estate,pioggia,11,primavera,17
scarpe aperte,y,n,scuro,primavera_estate,pioggia,9,autunno,11
scarpa da ginnastica,n,n,colorato,estate,pioggia,10,inverno,17
stivaletto alla caviglia,y,y,colorato,inverno,soleggiato,-7,inverno,19
scarpa classica,n,y,Chiaro,inverno,soleggiato,22,estate,13
stivaletto alla caviglia,y,y,scuro,inverno,soleggiato,6,inverno,19
stivaletto alla caviglia,y,y,Chiaro,autunno_inverno,pioggia,9,inverno,29
stivaletto alla caviglia,y,y,colorato,autunno,soleggiato,25,autunno,15
stivaletto alla caviglia,n,y,colorato,autunno_inverno,pioggia,8,primavera,25
stivaletto alla caviglia,y,y,colorato,autunno_inverno,soleggiato,13,primavera,13
scarpa da ginnastica,n,y,scuro,all,pioggia,9,autunno,22
scarpa classica,n,y,Chiaro,all,soleggiato,11,autunno,18
stivaletto alla caviglia,n,y,Chiaro,autunno_inverno,pioggia,20,autunno,26
scarpa da ginnastica,y,y,scuro,all,soleggiato,-6,primavera,19
scarpa da ginnastica,n,n,scuro,inverno,soleggiato,17,primavera,17
scarpa da ginnastica,n,y,colorato,autunno_inverno,soleggiato,6,primavera,18
scarpa da ginnastica,y,n,scuro,inverno,pioggia,14,autunno,25
scarpa da ginnastica,y,y,scuro,estate,pioggia,17,estate,25
stivaletto alla caviglia,y,y,Chiaro,inverno,soleggiato,20,primavera,9
stivaletto alla caviglia,n,y,scuro,autunno,soleggiato,32,estate,6
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,5,inverno,29
stivaletto alla caviglia,y,y,colorato,inverno,soleggiato,33,estate,8
stivaletto alla caviglia,y,y,scuro,inverno,nuvoloso,1,primavera,14
scarpa da ginnastica,n,n,Chiaro,estate,soleggiato,29,estate,24
stivaletto alla caviglia,n,y,colorato,autunno_inverno,pioggia,17,primavera,25
stivaletto alla caviglia,y,y,scuro,inverno,nuvoloso,13,primavera,14
scarpa da ginnastica,n,y,scuro,primavera_estate,pioggia,28,autunno,21
stivaletto alla caviglia,y,y,Chiaro,autunno_inverno,nuvoloso,2,inverno,17
scarpa da ginnastica,n,n,scuro,autunno_inverno,pioggia,30,estate,18
scarpa da ginnastica,n,n,scuro,all,pioggia,28,estate,22
scarpa classica,y,n,Chiaro,all,soleggiato,7,primavera,18
scarpa da ginnastica,y,n,colorato,primavera_estate,pioggia,20,autunno,21
stivaletto alla caviglia,n,y,Chiaro,autunno,pioggia,30,estate,23
stivaletto alla caviglia,n,y,Chiaro,autunno_inverno,soleggiato,29,estate,10
scarpe aperte,n,n,scuro,primavera,pioggia,29,estate,17
scarpa da ginnastica,n,y,scuro,all,nuvoloso,-1,inverno,19
scarpe con tacchi,n,n,colorato,inverno,pioggia,20,estate,15
scarpa classica,n,y,Chiaro,primavera_estate,soleggiato,0,inverno,13
scarpa da ginnastica,n,y,colorato,all,soleggiato,8,inverno,19
scarpe con tacchi,n,n,colorato,primavera_estate,pioggia,26,estate,23
scarpe con tacchi,n,n,scuro,inverno,soleggiato,19,primavera,16
scarpa da ginnastica,n,n,colorato,all,soleggiato,12,primavera,19
scarpa da ginnastica,n,y,colorato,all,nuvoloso,10,inverno,19
scarpa da ginnastica,y,n,Chiaro,inverno,pioggia,17,primavera,20
scarpa da ginnastica,n,y,scuro,autunno_inverno,soleggiato,18,estate,18
scarpa da ginnastica,n,n,colorato,autunno_inverno,pioggia,11,inverno,25
scarpa da ginnastica,n,n,scuro,all,soleggiato,20,primavera,14
scarpe con tacchi,y,n,colorato,primavera_estate,pioggia,9,autunno,15
stivali,y,y,scuro,inverno,soleggiato,30,estate,3
stivaletto alla caviglia,y,n,colorato,autunno,pioggia,31,estate,23
scarpe con tacchi,y,n,scuro,inverno,neve,-2,inverno,22
scarpe con tacchi,y,n,colorato,autunno_inverno,nuvoloso,5,inverno,19
scarpa da ginnastica,y,y,scuro,inverno,pioggia,7,inverno,27
scarpa da ginnastica,n,y,scuro,autunno_inverno,pioggia,6,primavera,21
scarpa da ginnastica,n,y,colorato,inverno,nuvoloso,2,inverno,24
stivaletto alla caviglia,y,y,colorato,inverno,nuvoloso,20,autunno,14
scarpa da ginnastica,n,y,Chiaro,autunno_inverno,nuvoloso,7,primavera,18
scarpe con tacchi,n,n,colorato,estate,pioggia,7,primavera,18
scarpe con tacchi,n,n,Chiaro,autunno_inverno,pioggia,22,estate,16
stivaletto alla caviglia,y,y,scuro,autunno,pioggia,32,estate,23
stivaletto alla caviglia,n,y,colorato,autunno,soleggiato,1,primavera,13
scarpa classica,n,y,Chiaro,autunno_inverno,nuvoloso,27,estate,15
stivaletto alla caviglia,n,y,Chiaro,inverno,soleggiato,23,primavera,9
stivaletto alla caviglia,n,y,scuro,autunno,pioggia,15,primavera,27
scarpa da ginnastica,n,n,Chiaro,primavera_estate,pioggia,10,primavera,23
scarpe con tacchi,y,n,Chiaro,autunno_inverno,nuvoloso,7,primavera,15
stivaletto alla caviglia,n,y,scuro,inverno,soleggiato,21,autunno,8
scarpa da ginnastica,n,n,colorato,autunno_inverno,pioggia,6,primavera,21
stivaletto alla caviglia,n,n,colorato,autunno,soleggiato,5,autunno,18
scarpa classica,y,y,colorato,all,pioggia,-1,autunno,23
scarpa classica,y,y,Chiaro,all,nuvoloso,8,inverno,19
scarpa da ginnastica,y,y,Chiaro,autunno_inverno,pioggia,11,inverno,25
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,17,autunno,31
scarpa da ginnastica,y,n,scuro,autunno_inverno,soleggiato,2,inverno,21
scarpa da ginnastica,y,n,scuro,primavera_estate,soleggiato,16,autunno,17
scarpa classica,n,y,scuro,all,nuvoloso,12,autunno,19
scarpa da ginnastica,n,n,colorato,autunno_inverno,pioggia,26,estate,18
scarpa da ginnastica,y,n,colorato,inverno,nuvoloso,20,primavera,14
scarpa da ginnastica,y,y,colorato,estate,soleggiato,24,estate,23
scarpa da ginnastica,y,y,scuro,all,soleggiato,5,inverno,19
scarpa da ginnastica,n,n,scuro,autunno_inverno,pioggia,6,primavera,21
scarpa da ginnastica,n,y,Chiaro,estate,soleggiato,9,primavera,17
scarpa da ginnastica,n,y,colorato,all,pioggia,11,autunno,22
anfibi,n,y,colorato,autunno_inverno,nuvoloso,13,inverno,18
scarpa da ginnastica,n,n,scuro,estate,pioggia,10,inverno,17
scarpa classica,n,n,colorato,primavera_estate,pioggia,17,estate,25
scarpe con tacchi,n,n,scuro,autunno_inverno,pioggia,14,primavera,19
scarpa da ginnastica,n,n,Chiaro,autunno_inverno,pioggia,24,estate,18
scarpe con tacchi,n,n,scuro,autunno_inverno,pioggia,30,estate,16
scarpa da ginnastica,y,n,colorato,autunno_inverno,pioggia,31,estate,18
scarpa da ginnastica,n,n,Chiaro,autunno_inverno,neve,0,inverno,23
scarpa da ginnastica,y,n,scuro,all,soleggiato,19,primavera,19
scarpa da ginnastica,y,n,colorato,primavera_estate,soleggiato,14,primavera,20
scarpa da ginnastica,y,y,Chiaro,all,pioggia,6,inverno,22
scarpe con tacchi,n,n,Chiaro,primavera_estate,pioggia,14,inverno,17
scarpa da ginnastica,y,n,scuro,inverno,pioggia,24,estate,17
scarpa da ginnastica,y,n,colorato,estate,soleggiato,10,primavera,18
scarpa classica,n,y,Chiaro,all,nuvoloso,14,autunno,19
scarpa da ginnastica,y,y,colorato,primavera_estate,soleggiato,10,primavera,20
scarpa da ginnastica,y,n,Chiaro,all,pioggia,8,inverno,22
scarpa da ginnastica,y,n,Chiaro,all,soleggiato,24,primavera,19
scarpa da ginnastica,n,n,Chiaro,inverno,soleggiato,0,inverno,24
scarpa da ginnastica,y,n,scuro,autunno_inverno,nuvoloso,5,autunno,22
scarpa da ginnastica,n,n,colorato,primavera_estate,pioggia,9,inverno,17
scarpa da ginnastica,n,n,colorato,all,pioggia,24,primavera,22
scarpa da ginnastica,n,y,colorato,estate,pioggia,14,estate,23
scarpa classica,n,n,Chiaro,all,soleggiato,30,estate,18
scarpa da ginnastica,y,y,scuro,autunno_inverno,soleggiato,26,autunno,14
scarpa da ginnastica,y,y,Chiaro,estate,pioggia,6,autunno,16
scarpa da ginnastica,y,y,Chiaro,primavera_estate,pioggia,8,inverno,17
scarpa da ginnastica,n,n,colorato,autunno_inverno,soleggiato,-4,inverno,21
scarpa da ginnastica,n,n,colorato,autunno_inverno,pioggia,12,inverno,25
scarpa da ginnastica,n,n,scuro,inverno,pioggia,15,primavera,20
scarpa da ginnastica,y,y,colorato,primavera_estate,pioggia,6,inverno,17
scarpa da ginnastica,y,n,Chiaro,inverno,nuvoloso,-7,inverno,24
scarpa da ginnastica,y,y,scuro,inverno,soleggiato,10,primavera,18
scarpa da ginnastica,y,n,colorato,estate,pioggia,2,inverno,16
scarpa da ginnastica,y,n,Chiaro,estate,nuvoloso,23,primavera,21
anfibi,n,n,scuro,autunno_inverno,pioggia,9,autunno,29
anfibi,n,n,colorato,autunno_inverno,soleggiato,29,estate,10
scarpa da ginnastica,y,n,Chiaro,estate,soleggiato,20,autunno,17
stivaletto alla caviglia,n,y,scuro,autunno_inverno,soleggiato,23,primavera,5
stivaletto alla caviglia,n,n,Chiaro,autunno,pioggia,26,autunno,27
stivaletto alla caviglia,n,n,Chiaro,autunno,soleggiato,11,primavera,15
scarpa da ginnastica,n,y,scuro,all,soleggiato,8,primavera,19
scarpe con tacchi,n,n,scuro,inverno,soleggiato,2,primavera,17
scarpe con tacchi,n,n,Chiaro,estate,pioggia,6,inverno,14
scarpe aperte,y,n,scuro,estate,soleggiato,5,inverno,14
scarpa da ginnastica,y,n,Chiaro,inverno,soleggiato,24,primavera,14
scarpe aperte,n,n,colorato,estate,soleggiato,11,primavera,19
stivaletto alla caviglia,y,y,Chiaro,autunno,pioggia,24,estate,24
stivaletto alla caviglia,y,y,scuro,autunno_inverno,neve,1,inverno,26
scarpa da ginnastica,y,y,colorato,inverno,pioggia,5,primavera,21
scarpe aperte,n,n,Chiaro,primavera,neve,4,primavera,17
scarpa classica,y,y,Chiaro,all,pioggia,6,primavera,23
scarpa classica,y,y,scuro,primavera_estate,pioggia,19,autunno,21
scarpa classica,y,y,colorato,inverno,nuvoloso,28,estate,13
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,25,estate,20
scarpa classica,n,n,colorato,all,pioggia,27,autunno,23
scarpa classica,n,y,Chiaro,inverno,pioggia,25,autunno,21
scarpa classica,n,y,scuro,inverno,pioggia,25,estate,17
stivaletto alla caviglia,n,n,scuro,autunno,soleggiato,12,primavera,15
scarpa da ginnastica,n,n,Chiaro,primavera_estate,nuvoloso,5,inverno,14
scarpa da ginnastica,n,n,Chiaro,inverno,soleggiato,4,inverno,24
scarpa da ginnastica,n,n,Chiaro,autunno_inverno,soleggiato,16,autunno,22
scarpa da ginnastica,n,n,scuro,all,pioggia,21,primavera,22
scarpe con tacchi,n,n,scuro,inverno,nuvoloso,1,inverno,21
scarpe con tacchi,n,n,colorato,autunno_inverno,soleggiato,15,primavera,17
scarpe con tacchi,n,n,colorato,autunno_inverno,pioggia,19,autunno,23
stivaletto alla caviglia,n,n,scuro,inverno,pioggia,9,primavera,25
scarpa da ginnastica,n,n,Chiaro,all,soleggiato,32,estate,19
scarpa da ginnastica,y,n,scuro,all,soleggiato,5,autunno,19
scarpa da ginnastica,y,n,colorato,primavera_estate,soleggiato,1,inverno,14
scarpa da ginnastica,y,y,colorato,inverno,soleggiato,18,estate,17
scarpa da ginnastica,y,y,Chiaro,autunno_inverno,pioggia,25,autunno,22
scarpa da ginnastica,y,y,Chiaro,autunno_inverno,soleggiato,6,inverno,22
scarpa da ginnastica,y,y,Chiaro,estate,pioggia,24,autunno,20
stivaletto alla caviglia,n,n,scuro,inverno,soleggiato,18,autunno,16
scarpa da ginnastica,n,n,Chiaro,estate,pioggia,6,inverno,16
scarpa da ginnastica,y,n,scuro,estate,pioggia,0,inverno,16
scarpa da ginnastica,n,y,colorato,primavera_estate,soleggiato,27,estate,22
scarpa da ginnastica,y,y,colorato,estate,neve,3,primavera,19
scarpa da ginnastica,n,n,colorato,estate,pioggia,21,primavera,24
scarpa classica,y,y,scuro,all,pioggia,22,autunno,23
scarpa classica,y,y,Chiaro,all,soleggiato,22,primavera,18
scarpe aperte,y,n,scuro,primavera,nuvoloso,2,inverno,10
scarpa da ginnastica,n,y,Chiaro,inverno,soleggiato,27,estate,13
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,20,primavera,21
stivaletto alla caviglia,n,y,Chiaro,autunno,pioggia,4,inverno,27
scarpe con tacchi,y,n,colorato,autunno_inverno,soleggiato,24,primavera,14
scarpe con tacchi,n,n,Chiaro,primavera_estate,pioggia,7,autunno,15
stivaletto alla caviglia,y,y,scuro,autunno,soleggiato,35,estate,6
stivaletto alla caviglia,y,y,scuro,autunno_inverno,soleggiato,16,autunno,17
scarpe con tacchi,n,n,colorato,inverno,soleggiato,28,primavera,12
scarpa da ginnastica,n,n,colorato,inverno,pioggia,19,autunno,24
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,32,estate,23
scarpa da ginnastica,y,y,Chiaro,primavera_estate,soleggiato,25,estate,22
scarpa da ginnastica,y,y,Chiaro,estate,soleggiato,24,primavera,21
stivaletto alla caviglia,y,y,Chiaro,autunno,soleggiato,6,inverno,16
stivaletto alla caviglia,n,y,colorato,autunno,nuvoloso,22,primavera,13
stivaletto alla caviglia,y,n,scuro,autunno,pioggia,30,estate,23
scarpe con tacchi,n,n,colorato,inverno,pioggia,13,autunno,23
scarpa da ginnastica,y,n,scuro,all,pioggia,20,autunno,22
scarpa da ginnastica,y,y,colorato,primavera_estate,pioggia,9,primavera,21
scarpa da ginnastica,y,n,scuro,estate,pioggia,-1,inverno,16
scarpa da ginnastica,y,y,scuro,all,soleggiato,32,estate,14
stivaletto alla caviglia,n,n,colorato,inverno,soleggiato,17,autunno,16
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,7,autunno,30
stivaletto alla caviglia,n,y,scuro,autunno,pioggia,11,inverno,29
scarpa da ginnastica,y,y,Chiaro,all,soleggiato,2,primavera,19
scarpa classica,y,n,scuro,autunno_inverno,soleggiato,10,primavera,17
stivaletto alla caviglia,y,n,scuro,autunno,nuvoloso,25,autunno,16
stivaletto alla caviglia,y,n,scuro,autunno_inverno,soleggiato,17,primavera,13
stivaletto alla caviglia,n,y,colorato,autunno,soleggiato,13,primavera,15
scarpa da ginnastica,y,n,scuro,primavera_estate,soleggiato,20,autunno,13
anfibi,n,n,colorato,autunno_inverno,soleggiato,6,autunno,17
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,17,autunno,29
scarpa da ginnastica,n,n,scuro,inverno,nuvoloso,12,autunno,22
scarpa da ginnastica,y,y,Chiaro,autunno_inverno,pioggia,23,primavera,18
scarpa da ginnastica,n,y,Chiaro,autunno_inverno,pioggia,18,primavera,21
scarpa da ginnastica,y,y,colorato,inverno,pioggia,13,primavera,21
scarpa da ginnastica,n,y,colorato,all,pioggia,6,inverno,22
scarpa da ginnastica,n,y,scuro,estate,pioggia,15,autunno,19
scarpa da ginnastica,y,n,scuro,autunno_inverno,soleggiato,31,estate,10
