Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
cotone,scuro,corto,primavera_estate,soleggiato,7.8,inverno,14
lino,scuro,medio,estate,pioggia,30.05,estate,24
tweed,chiaro,corto,autunno_inverno,pioggia,7.4,autunno,17
cotone,scuro,lungo,primavera,soleggiato,26.35,estate,16
seta,colorato,medio,primavera,nuvoloso,7.5,inverno,11
raso,chiaro,medio,autunno_inverno,soleggiato,11.0,autunno,16
poliestere,scuro,lungo,autunno,soleggiato,29.4,estate,9
lino,scuro,medio,primavera,pioggia,25.25,primavera,26
tweed,scuro,corto,inverno,nuvoloso,32.4,estate,17
cotone,scuro,medio,autunno_inverno,pioggia,19.55,primavera,20
raso,chiaro,medio,inverno,pioggia,12.65,autunno,15
cotone,colorato,corto,autunno,soleggiato,8.399999999999999,primavera,15
cotone,chiaro,lungo,primavera,pioggia,24.0,primavera,26
seta,chiaro,corto,inverno,soleggiato,25.5,estate,26
tweed,scuro,medio,primavera_estate,nuvoloso,6.0,inverno,13
poliestere,scuro,corto,inverno,pioggia,26.95,estate,18
tweed,scuro,lungo,primavera_estate,soleggiato,1.5,primavera,28
poliestere,colorato,medio,primavera_estate,pioggia,8.4,primavera,18
poliestere,colorato,corto,autunno_inverno,nuvoloso,12.55,autunno,19
seta,chiaro,corto,inverno,pioggia,5.1,inverno,15
cotone,colorato,corto,estate,soleggiato,2.8,primavera,17
poliestere,colorato,lungo,estate,pioggia,28.1,primavera,16
seta,colorato,medio,inverno,soleggiato,28.3,estate,19
lino,scuro,lungo,autunno_inverno,pioggia,15.9,autunno,24
tweed,chiaro,corto,inverno,soleggiato,31.700000000000003,estate,22
velluto,chiaro,medio,inverno,soleggiato,6.550000000000001,primavera,13
poliestere,scuro,corto,inverno,pioggia,25.8,estate,18
cotone,colorato,medio,estate,neve,-5.25,inverno,13
tweed,chiaro,corto,primavera_estate,neve,-7.4,primavera,18
cotone,colorato,medio,estate,pioggia,9.75,autunno,13
lino,scuro,corto,estate,soleggiato,-0.3999999999999999,inverno,5
seta,chiaro,lungo,primavera,nuvoloso,9.95,inverno,21
lino,scuro,lungo,primavera_estate,nuvoloso,3.55,inverno,16
tweed,chiaro,corto,estate,nuvoloso,7.75,primavera,16
seta,chiaro,lungo,autunno_inverno,pioggia,3.9,primavera,19
lino,scuro,lungo,autunno,pioggia,29.1,estate,18
velluto,chiaro,corto,autunno,pioggia,12.1,primavera,14
velluto,colorato,lungo,inverno,pioggia,9.7,autunno,27
poliestere,scuro,corto,autunno,pioggia,5.9,primavera,15
raso,chiaro,corto,primavera,neve,0.1,inverno,8
lino,colorato,corto,primavera_estate,pioggia,18.9,estate,18
lino,colorato,lungo,autunno_inverno,soleggiato,5.3,inverno,22
lino,chiaro,lungo,primavera_estate,pioggia,13.1,primavera,24
velluto,scuro,lungo,autunno,nuvoloso,19.0,primavera,20
cotone,chiaro,medio,inverno,soleggiato,32.05,estate,22
velluto,chiaro,corto,autunno_inverno,soleggiato,24.95,autunno,24
raso,colorato,medio,inverno,pioggia,9.0,inverno,13
cotone,chiaro,medio,inverno,neve,7.050000000000001,autunno,17
cotone,chiaro,medio,estate,nuvoloso,9.45,primavera,17
tweed,colorato,medio,inverno,pioggia,28.200000000000003,estate,13
tweed,colorato,lungo,autunno_inverno,neve,2.05,inverno,28
raso,scuro,medio,inverno,pioggia,3.35,autunno,10
cotone,colorato,corto,autunno,nuvoloso,12.95,primavera,17
velluto,chiaro,corto,autunno_inverno,pioggia,28.05,estate,17
lino,colorato,lungo,inverno,soleggiato,25.0,estate,16
seta,scuro,lungo,estate,pioggia,29.85,estate,21
velluto,chiaro,corto,inverno,soleggiato,31.25,estate,23
cotone,colorato,corto,estate,nuvoloso,1.35,primavera,17
seta,colorato,medio,autunno_inverno,pioggia,24.5,autunno,29
velluto,colorato,corto,autunno_inverno,soleggiato,14.75,autunno,17
lino,chiaro,lungo,primavera,neve,-1.0,inverno,17
velluto,scuro,medio,inverno,soleggiato,5.8500000000000005,inverno,19
cotone,colorato,corto,primavera,pioggia,20.200000000000003,primavera,26
raso,colorato,lungo,inverno,pioggia,14.65,autunno,21
raso,chiaro,corto,estate,pioggia,4.8,inverno,6
cotone,scuro,corto,estate,pioggia,16.6,autunno,17
raso,colorato,medio,primavera_estate,neve,0.3,inverno,7
raso,colorato,corto,autunno_inverno,soleggiato,28.25,estate,21
cotone,chiaro,medio,autunno,nuvoloso,13.45,inverno,21
tweed,colorato,lungo,primavera_estate,soleggiato,22.85,primavera,17
seta,colorato,corto,primavera_estate,pioggia,-0.55,inverno,9
velluto,scuro,lungo,autunno,soleggiato,30.8,estate,5
lino,chiaro,medio,primavera,pioggia,26.5,estate,24
cotone,colorato,lungo,inverno,pioggia,4.25,inverno,29
cotone,colorato,corto,primavera,pioggia,21.65,autunno,22
velluto,chiaro,medio,primavera_estate,soleggiato,17.2,autunno,15
cotone,chiaro,medio,inverno,nuvoloso,20.25,primavera,25
velluto,colorato,medio,inverno,pioggia,18.9,autunno,18
lino,colorato,corto,primavera_estate,soleggiato,19.8,autunno,14
seta,colorato,medio,inverno,soleggiato,6.75,autunno,13
tweed,scuro,medio,autunno,soleggiato,30.5,estate,7
raso,chiaro,lungo,estate,pioggia,12.05,inverno,17
velluto,scuro,medio,primavera_estate,pioggia,28.15,estate,19
seta,scuro,medio,autunno,soleggiato,1.7,primavera,10
cotone,scuro,lungo,inverno,soleggiato,1.9000000000000004,inverno,29
poliestere,scuro,lungo,inverno,pioggia,32.349999999999994,estate,9
cotone,scuro,medio,primavera_estate,neve,11.6,primavera,22
cotone,scuro,corto,autunno,nuvoloso,-7.2,inverno,17
cotone,colorato,medio,inverno,neve,-7.899999999999999,primavera,13
lino,chiaro,medio,autunno,soleggiato,19.9,primavera,17
tweed,scuro,corto,estate,soleggiato,23.35,autunno,7
poliestere,chiaro,medio,inverno,soleggiato,5.0,inverno,19
tweed,colorato,medio,autunno,pioggia,16.7,autunno,21
seta,chiaro,corto,estate,pioggia,9.35,primavera,13
raso,chiaro,corto,estate,soleggiato,20.55,autunno,21
cotone,chiaro,corto,primavera_estate,pioggia,6.050000000000001,primavera,18
seta,chiaro,lungo,primavera_estate,soleggiato,2.1,inverno,19
cotone,colorato,medio,primavera_estate,soleggiato,7.7,inverno,14
poliestere,chiaro,corto,primavera,pioggia,28.3,estate,22
seta,scuro,lungo,autunno_inverno,pioggia,8.95,autunno,24
poliestere,colorato,lungo,autunno_inverno,soleggiato,35.45,estate,10
poliestere,chiaro,lungo,primavera,soleggiato,33.0,autunno,16
raso,chiaro,lungo,primavera_estate,soleggiato,31.1,estate,23
lino,colorato,corto,primavera,nuvoloso,19.15,primavera,19
lino,colorato,lungo,primavera_estate,pioggia,15.25,autunno,20
cotone,scuro,lungo,autunno_inverno,soleggiato,6.050000000000001,inverno,28
tweed,chiaro,medio,autunno,pioggia,18.55,primavera,17
cotone,scuro,corto,primavera,pioggia,25.05,primavera,29
cotone,chiaro,corto,primavera,soleggiato,17.1,autunno,19
velluto,chiaro,medio,estate,nuvoloso,7.05,primavera,17
velluto,colorato,corto,inverno,pioggia,13.5,inverno,18
poliestere,scuro,lungo,inverno,pioggia,4.25,inverno,29
tweed,scuro,lungo,primavera_estate,soleggiato,22.35,estate,12
cotone,scuro,corto,autunno,pioggia,12.7,autunno,21
tweed,chiaro,corto,inverno,pioggia,18.0,autunno,17
cotone,scuro,corto,primavera_estate,nuvoloso,20.7,primavera,25
cotone,chiaro,corto,primavera_estate,nuvoloso,7.0,inverno,14
raso,colorato,lungo,autunno_inverno,nuvoloso,5.15,primavera,18
poliestere,colorato,lungo,primavera_estate,nuvoloso,5.0,autunno,24
tweed,colorato,corto,primavera_estate,pioggia,23.15,estate,17
velluto,chiaro,corto,primavera,soleggiato,2.3,inverno,16
velluto,colorato,lungo,primavera,nuvoloso,16.4,autunno,20
tweed,scuro,lungo,inverno,soleggiato,26.200000000000003,estate,4
cotone,chiaro,corto,autunno_inverno,pioggia,30.200000000000003,estate,25
cotone,colorato,lungo,estate,nuvoloso,28.6,estate,23
raso,chiaro,medio,autunno,pioggia,25.05,estate,20
cotone,scuro,medio,autunno_inverno,pioggia,17.2,primavera,20
poliestere,scuro,lungo,estate,pioggia,33.95,estate,15
tweed,scuro,corto,estate,soleggiato,27.7,estate,16
seta,chiaro,lungo,primavera_estate,pioggia,27.85,estate,20
tweed,chiaro,medio,inverno,neve,-3.95,primavera,13
cotone,colorato,corto,estate,soleggiato,27.3,estate,29
cotone,chiaro,lungo,inverno,nuvoloso,0.6500000000000004,autunno,27
cotone,chiaro,lungo,autunno_inverno,pioggia,18.25,autunno,28
tweed,chiaro,corto,primavera_estate,soleggiato,2.8,inverno,14
seta,colorato,lungo,estate,soleggiato,26.0,autunno,15
velluto,scuro,corto,estate,pioggia,3.9,autunno,14
velluto,chiaro,corto,primavera,pioggia,0.7500000000000002,inverno,16
tweed,chiaro,corto,primavera_estate,nuvoloso,6.699999999999999,inverno,13
lino,colorato,corto,estate,soleggiato,17.3,autunno,13
tweed,scuro,corto,primavera_estate,soleggiato,2.7,primavera,18
seta,colorato,corto,primavera,soleggiato,29.05,autunno,23
cotone,colorato,lungo,inverno,soleggiato,3.5500000000000003,inverno,29
seta,colorato,lungo,estate,pioggia,15.85,autunno,20
cotone,colorato,lungo,inverno,pioggia,7.55,primavera,23
cotone,chiaro,lungo,autunno_inverno,soleggiato,12.9,primavera,24
lino,scuro,medio,autunno_inverno,pioggia,19.8,autunno,20
tweed,scuro,lungo,inverno,soleggiato,7.3,primavera,22
velluto,colorato,medio,primavera,pioggia,14.85,primavera,20
tweed,chiaro,corto,estate,pioggia,30.1,estate,23
lino,scuro,corto,autunno,neve,3.55,inverno,9
cotone,chiaro,corto,primavera_estate,pioggia,29.8,estate,28
cotone,chiaro,corto,primavera_estate,soleggiato,6.15,autunno,14
lino,chiaro,corto,inverno,pioggia,11.7,inverno,17
lino,colorato,medio,inverno,pioggia,28.85,estate,20
cotone,scuro,medio,autunno,nuvoloso,12.85,autunno,23
raso,scuro,corto,estate,soleggiato,19.950000000000003,autunno,11
raso,colorato,medio,primavera_estate,pioggia,10.55,primavera,16
velluto,scuro,corto,inverno,soleggiato,30.05,estate,13
raso,colorato,lungo,inverno,soleggiato,8.7,autunno,21
tweed,scuro,lungo,autunno_inverno,nuvoloso,9.35,inverno,27
lino,scuro,corto,primavera_estate,soleggiato,28.65,estate,22
seta,chiaro,corto,autunno_inverno,nuvoloso,18.4,autunno,19
velluto,chiaro,medio,inverno,pioggia,20.25,estate,19
cotone,colorato,corto,inverno,pioggia,6.449999999999999,inverno,19
tweed,colorato,corto,inverno,pioggia,20.15,autunno,16
lino,colorato,lungo,primavera_estate,pioggia,13.65,primavera,24
cotone,scuro,lungo,primavera,soleggiato,17.950000000000003,autunno,25
tweed,colorato,medio,autunno,soleggiato,13.85,primavera,16
velluto,scuro,corto,primavera_estate,pioggia,1.7999999999999998,inverno,15
cotone,scuro,lungo,estate,neve,2.0500000000000003,autunno,23
lino,colorato,medio,inverno,pioggia,19.75,estate,15
cotone,colorato,medio,primavera_estate,soleggiato,28.6,estate,26
lino,scuro,corto,primavera,pioggia,21.75,estate,22
cotone,colorato,corto,autunno,pioggia,28.2,estate,25
seta,colorato,corto,autunno_inverno,nuvoloso,3.25,inverno,13
tweed,colorato,lungo,autunno,soleggiato,6.45,primavera,24
seta,scuro,medio,autunno_inverno,soleggiato,1.6,primavera,9
lino,chiaro,lungo,autunno,soleggiato,-0.6499999999999999,inverno,19
tweed,colorato,medio,primavera,pioggia,8.2,primavera,18
seta,scuro,lungo,autunno_inverno,soleggiato,8.45,primavera,20
cotone,colorato,medio,estate,soleggiato,32.15,estate,23
poliestere,chiaro,corto,estate,soleggiato,19.45,primavera,19
cotone,chiaro,lungo,primavera,soleggiato,9.95,primavera,29
tweed,scuro,corto,inverno,soleggiato,8.5,primavera,12
raso,chiaro,medio,autunno,soleggiato,30.15,estate,23
seta,colorato,corto,inverno,pioggia,16.65,autunno,18
seta,scuro,corto,primavera_estate,pioggia,11.15,inverno,13
raso,colorato,corto,primavera_estate,pioggia,4.65,inverno,7
seta,colorato,medio,autunno,soleggiato,11.15,autunno,20
velluto,colorato,medio,inverno,soleggiato,15.35,primavera,14
raso,chiaro,medio,estate,soleggiato,24.75,autunno,26
poliestere,scuro,lungo,estate,nuvoloso,9.7,inverno,23
lino,scuro,medio,primavera,pioggia,8.35,inverno,9
raso,colorato,corto,primavera_estate,soleggiato,26.7,estate,25
velluto,scuro,medio,primavera,pioggia,11.8,inverno,16
lino,chiaro,lungo,autunno_inverno,soleggiato,31.15,estate,21
poliestere,colorato,medio,autunno_inverno,neve,12.35,primavera,17
tweed,colorato,corto,autunno,nuvoloso,25.85,estate,17
tweed,colorato,medio,autunno,soleggiato,6.45,inverno,16
cotone,scuro,corto,primavera_estate,pioggia,27.55,estate,28
tweed,scuro,corto,primavera,pioggia,14.85,primavera,18
seta,colorato,medio,primavera,nuvoloso,1.5,inverno,10
tweed,colorato,corto,primavera,pioggia,28.35,estate,19
raso,colorato,lungo,inverno,soleggiato,28.35,estate,14
poliestere,colorato,medio,primavera,soleggiato,4.75,inverno,15
tweed,scuro,corto,autunno,pioggia,13.2,inverno,16
cotone,colorato,medio,primavera,soleggiato,20.3,autunno,27
lino,scuro,corto,estate,nuvoloso,7.6,primavera,11
cotone,scuro,corto,inverno,soleggiato,19.6,primavera,17
seta,scuro,corto,autunno_inverno,nuvoloso,14.65,autunno,17
lino,colorato,lungo,inverno,nuvoloso,6.65,inverno,23
seta,chiaro,corto,primavera_estate,soleggiato,16.75,autunno,15
cotone,chiaro,lungo,estate,pioggia,25.700000000000003,estate,23
raso,colorato,lungo,autunno_inverno,pioggia,27.8,estate,15
cotone,colorato,corto,inverno,nuvoloso,27.1,estate,23
velluto,chiaro,lungo,estate,pioggia,3.65,inverno,24
cotone,scuro,corto,estate,pioggia,7.75,inverno,13
raso,colorato,corto,inverno,soleggiato,14.65,primavera,9
tweed,chiaro,corto,estate,soleggiato,3.0,inverno,13
seta,chiaro,corto,estate,pioggia,10.25,autunno,12
tweed,colorato,medio,autunno,soleggiato,26.6,estate,15
lino,colorato,corto,autunno_inverno,pioggia,12.1,autunno,16
seta,colorato,corto,inverno,neve,-7.649999999999999,primavera,8
velluto,scuro,medio,inverno,pioggia,2.35,primavera,14
raso,colorato,lungo,primavera,pioggia,20.15,autunno,18
tweed,colorato,corto,autunno,soleggiato,3.1,primavera,15
poliestere,colorato,lungo,inverno,soleggiato,30.7,estate,9
tweed,scuro,medio,autunno_inverno,pioggia,17.450000000000003,estate,16
seta,scuro,corto,inverno,pioggia,11.9,primavera,12
cotone,chiaro,medio,primavera,nuvoloso,15.3,autunno,21
raso,scuro,corto,primavera,neve,8.25,inverno,9
seta,chiaro,corto,estate,nuvoloso,3.0,inverno,8
tweed,scuro,medio,autunno_inverno,soleggiato,-5.8,inverno,18
cotone,scuro,corto,primavera_estate,soleggiato,31.45,estate,24
tweed,chiaro,corto,estate,pioggia,6.95,primavera,16
lino,scuro,medio,inverno,soleggiato,6.9,inverno,13
raso,scuro,corto,autunno_inverno,soleggiato,10.7,autunno,14
cotone,colorato,corto,inverno,pioggia,5.3,inverno,19
poliestere,scuro,corto,inverno,nuvoloso,3.85,inverno,19
cotone,colorato,medio,primavera,nuvoloso,13.4,primavera,23
cotone,scuro,corto,primavera_estate,pioggia,36.1,estate,29
poliestere,scuro,corto,primavera_estate,soleggiato,15.9,inverno,16
velluto,chiaro,corto,primavera,nuvoloso,-5.1,primavera,20
raso,chiaro,corto,autunno,soleggiato,2.4000000000000004,inverno,10
velluto,colorato,corto,autunno_inverno,pioggia,14.95,autunno,17
cotone,chiaro,corto,autunno,pioggia,5.75,autunno,19
cotone,colorato,lungo,autunno,pioggia,23.5,autunno,26
poliestere,scuro,corto,estate,soleggiato,3.5,inverno,13
poliestere,colorato,corto,inverno,soleggiato,14.15,autunno,18
cotone,scuro,medio,inverno,soleggiato,30.4,estate,12
raso,scuro,corto,estate,soleggiato,6.9,inverno,7
cotone,scuro,lungo,inverno,pioggia,8.4,autunno,27
poliestere,colorato,corto,inverno,pioggia,25.5,autunno,22
velluto,chiaro,medio,primavera_estate,pioggia,4.55,primavera,19
cotone,colorato,corto,inverno,pioggia,13.4,primavera,15
lino,scuro,lungo,estate,soleggiato,31.0,estate,16
poliestere,chiaro,corto,estate,soleggiato,23.95,estate,28
tweed,chiaro,corto,inverno,soleggiato,7.85,inverno,18
cotone,scuro,lungo,autunno_inverno,pioggia,32.8,estate,15
velluto,chiaro,corto,primavera_estate,pioggia,19.3,primavera,17
cotone,chiaro,lungo,inverno,pioggia,24.05,estate,20
cotone,chiaro,corto,autunno,soleggiato,4.55,inverno,17
tweed,scuro,lungo,primavera,pioggia,12.75,primavera,26
poliestere,chiaro,lungo,autunno_inverno,pioggia,22.8,primavera,18
cotone,scuro,medio,primavera_estate,pioggia,7.25,inverno,14
lino,colorato,lungo,primavera_estate,nuvoloso,10.75,inverno,20
seta,scuro,corto,primavera_estate,pioggia,25.45,estate,26
raso,scuro,medio,estate,soleggiato,2.95,inverno,6
seta,colorato,corto,autunno_inverno,soleggiato,19.85,autunno,19
tweed,scuro,corto,inverno,soleggiato,1.9,inverno,19
tweed,colorato,medio,primavera,pioggia,11.0,primavera,20
raso,scuro,lungo,primavera,soleggiato,13.3,primavera,23
lino,scuro,corto,inverno,soleggiato,33.4,estate,20
poliestere,colorato,corto,autunno,nuvoloso,20.35,autunno,23
cotone,scuro,lungo,primavera,nuvoloso,4.65,inverno,25
poliestere,chiaro,lungo,primavera,soleggiato,25.05,estate,21
seta,chiaro,corto,autunno_inverno,nuvoloso,8.45,inverno,14
raso,chiaro,lungo,inverno,pioggia,28.75,estate,14
tweed,colorato,lungo,estate,pioggia,22.75,primavera,16
cotone,scuro,corto,autunno_inverno,soleggiato,30.0,estate,20
cotone,scuro,corto,primavera_estate,soleggiato,21.9,autunno,16
raso,colorato,lungo,autunno_inverno,pioggia,11.3,autunno,22
tweed,chiaro,medio,inverno,pioggia,21.05,primavera,17
tweed,colorato,medio,autunno_inverno,pioggia,8.05,primavera,13
cotone,chiaro,lungo,autunno_inverno,soleggiato,14.9,primavera,24
raso,colorato,lungo,inverno,soleggiato,14.1,autunno,21
velluto,scuro,corto,inverno,pioggia,4.6,primavera,14
tweed,scuro,corto,primavera_estate,soleggiato,27.6,estate,15
cotone,colorato,lungo,primavera_estate,pioggia,4.75,inverno,24
cotone,colorato,corto,autunno,pioggia,10.5,inverno,19
velluto,scuro,lungo,primavera,soleggiato,15.1,autunno,20
lino,chiaro,corto,autunno_inverno,nuvoloso,17.5,autunno,18
poliestere,colorato,corto,primavera,pioggia,3.15,inverno,15
raso,colorato,lungo,inverno,pioggia,19.85,autunno,21
lino,chiaro,lungo,autunno_inverno,pioggia,13.0,autunno,24
poliestere,scuro,lungo,autunno_inverno,nuvoloso,0.25,inverno,28
cotone,scuro,medio,primavera_estate,neve,5.25,inverno,14
poliestere,chiaro,corto,estate,nuvoloso,-1.2999999999999998,inverno,13
poliestere,chiaro,lungo,primavera_estate,soleggiato,29.35,estate,22
seta,scuro,medio,inverno,nuvoloso,1.9,inverno,14
cotone,colorato,medio,primavera,pioggia,8.7,inverno,15
velluto,colorato,medio,autunno,neve,2.5,inverno,18
velluto,scuro,corto,inverno,soleggiato,10.25,primavera,12
raso,chiaro,medio,autunno_inverno,soleggiato,6.95,inverno,12
cotone,colorato,lungo,autunno_inverno,soleggiato,27.3,estate,18
seta,chiaro,lungo,inverno,soleggiato,0.8000000000000003,inverno,24
cotone,scuro,corto,autunno_inverno,soleggiato,-0.8000000000000003,inverno,18
lino,scuro,lungo,estate,nuvoloso,-13.55,inverno,15
cotone,chiaro,corto,inverno,pioggia,28.85,estate,23
tweed,colorato,medio,autunno,pioggia,17.0,primavera,17
lino,colorato,corto,primavera_estate,soleggiato,1.2500000000000002,inverno,6
lino,chiaro,corto,inverno,soleggiato,28.4,estate,27
poliestere,scuro,corto,primavera,soleggiato,19.8,primavera,21
poliestere,scuro,corto,estate,nuvoloso,13.1,primavera,18
raso,scuro,corto,estate,soleggiato,30.0,estate,24
velluto,colorato,corto,estate,nuvoloso,2.1,inverno,14
cotone,colorato,corto,primavera,soleggiato,20.95,primavera,26
raso,chiaro,medio,autunno_inverno,soleggiato,19.1,autunno,18
velluto,colorato,lungo,autunno_inverno,soleggiato,2.1,primavera,25
poliestere,chiaro,corto,autunno,soleggiato,9.75,primavera,15
tweed,chiaro,medio,estate,pioggia,22.4,estate,23
poliestere,scuro,medio,autunno,pioggia,29.85,estate,18
velluto,scuro,medio,autunno,soleggiato,20.3,primavera,16
cotone,scuro,corto,primavera,soleggiato,24.85,estate,19
poliestere,colorato,corto,estate,pioggia,27.25,estate,24
lino,scuro,lungo,estate,nuvoloso,16.85,primavera,23
cotone,scuro,medio,estate,soleggiato,-10.3,inverno,13
seta,scuro,medio,autunno,soleggiato,10.3,autunno,20
cotone,colorato,lungo,autunno,pioggia,26.75,estate,19
lino,scuro,medio,primavera,pioggia,5.6,inverno,9
raso,scuro,medio,primavera_estate,pioggia,25.75,estate,23
velluto,chiaro,corto,estate,nuvoloso,3.85,inverno,14
lino,scuro,medio,estate,soleggiato,29.05,estate,21
poliestere,scuro,lungo,autunno,nuvoloso,2.6,inverno,27
cotone,scuro,corto,primavera_estate,soleggiato,13.75,autunno,16
poliestere,scuro,lungo,primavera_estate,pioggia,1.1,inverno,24
tweed,scuro,corto,primavera,soleggiato,26.05,autunno,12
cotone,scuro,medio,inverno,pioggia,10.4,autunno,21
poliestere,scuro,lungo,inverno,soleggiato,8.7,primavera,23
poliestere,colorato,corto,estate,soleggiato,33.2,estate,25
tweed,scuro,corto,autunno_inverno,soleggiato,0.8500000000000001,inverno,18
