Tipo,Antiscivolo,Impermeabile,Colore,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
scarpa da ginnastica,n,y,scuro,primavera_estate,soleggiato,11,autunno,16
scarpa da ginnastica,n,n,chiaro,autunno_inverno,pioggia,13,primavera,21
scarpa da ginnastica,y,y,colorato,autunno_inverno,nuvoloso,3,inverno,21
scarpa da ginnastica,y,y,colorato,all,soleggiato,15,autunno,19
scarpa da ginnastica,n,y,colorato,estate,pioggia,18,estate,25
scarpe con tacchi,y,n,scuro,inverno,soleggiato,3,primavera,17
scarpa da ginnastica,n,n,colorato,estate,nuvoloso,12,inverno,14
scarpa da ginnastica,n,n,scuro,all,pioggia,7,autunno,22
scarpa da ginnastica,y,y,chiaro,primavera_estate,pioggia,14,autunno,19
scarpa da ginnastica,n,n,chiaro,autunno_inverno,soleggiato,16,autunno,22
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,18,primavera,27
stivaletto alla caviglia,n,y,chiaro,autunno_inverno,pioggia,25,estate,22
scarpa da ginnastica,y,n,chiaro,autunno_inverno,soleggiato,11,primavera,18
scarpa da ginnastica,y,n,colorato,inverno,pioggia,7,primavera,21
scarpa da ginnastica,y,n,colorato,primavera_estate,soleggiato,32,estate,22
scarpa da ginnastica,n,n,colorato,estate,pioggia,28,estate,27
scarpa da ginnastica,y,n,scuro,estate,pioggia,15,autunno,19
scarpa da ginnastica,n,n,scuro,inverno,soleggiato,9,inverno,24
scarpa classica,n,n,scuro,all,soleggiato,38,estate,13
stivaletto alla caviglia,n,y,scuro,autunno,pioggia,25,estate,23
scarpa da ginnastica,n,n,colorato,all,pioggia,25,primavera,22
scarpa classica,n,n,colorato,autunno_inverno,nuvoloso,1,primavera,17
scarpa classica,n,y,scuro,all,pioggia,10,autunno,23
stivaletto alla caviglia,y,n,scuro,inverno,neve,-1,inverno,29
scarpe con tacchi,n,n,colorato,inverno,soleggiato,27,estate,12
stivaletto alla caviglia,y,y,chiaro,autunno,pioggia,27,estate,23
scarpa da ginnastica,y,y,scuro,all,pioggia,8,autunno,22
scarpa da ginnastica,y,n,chiaro,all,soleggiato,29,estate,24
scarpa da ginnastica,y,y,scuro,all,neve,-3,inverno,21
scarpe con tacchi,n,n,scuro,autunno_inverno,pioggia,14,autunno,23
scarpa da ginnastica,n,y,chiaro,all,pioggia,28,estate,22
scarpa da ginnastica,y,y,chiaro,estate,soleggiato,15,primavera,20
scarpa da ginnastica,y,n,chiaro,primavera_estate,pioggia,22,estate,25
stivaletto alla caviglia,y,y,colorato,autunno_inverno,pioggia,19,autunno,29
scarpa da ginnastica,y,n,scuro,inverno,neve,2,primavera,20
scarpa da ginnastica,y,y,colorato,inverno,pioggia,12,autunno,25
scarpa da ginnastica,y,n,scuro,autunno_inverno,soleggiato,7,inverno,22
scarpa da ginnastica,y,n,colorato,all,nuvoloso,2,inverno,19
stivaletto alla caviglia,y,y,colorato,autunno,nuvoloso,18,primavera,16
scarpa da ginnastica,y,n,colorato,all,nuvoloso,14,inverno,19
scarpa da ginnastica,y,y,scuro,autunno_inverno,pioggia,4,inverno,24
stivaletto alla caviglia,y,y,scuro,inverno,soleggiato,8,inverno,19
stivaletto alla caviglia,y,y,chiaro,autunno_inverno,pioggia,15,autunno,29
scarpa da ginnastica,y,y,scuro,primavera_estate,soleggiato,5,inverno,14
stivaletto alla caviglia,y,y,scuro,autunno,soleggiato,10,primavera,15
scarpe aperte,y,n,chiaro,primavera_estate,pioggia,26,estate,19
scarpa da ginnastica,y,y,colorato,inverno,soleggiato,3,primavera,18
scarpa da ginnastica,n,y,scuro,inverno,soleggiato,27,estate,8
scarpa da ginnastica,y,y,colorato,primavera_estate,pioggia,4,inverno,17
scarpa classica,y,y,chiaro,inverno,pioggia,19,autunno,25
scarpa da ginnastica,y,y,scuro,estate,soleggiato,26,autunno,13
scarpa da ginnastica,n,y,colorato,all,soleggiato,18,autunno,19
scarpa da ginnastica,y,n,chiaro,primavera_estate,soleggiato,6,primavera,18
scarpa classica,y,n,colorato,all,pioggia,21,estate,23
stivaletto alla caviglia,y,y,colorato,autunno,neve,-4,inverno,25
scarpa da ginnastica,y,n,colorato,primavera_estate,nuvoloso,0,primavera,18
scarpa da ginnastica,n,y,scuro,estate,soleggiato,1,inverno,13
scarpa da ginnastica,n,y,colorato,inverno,pioggia,26,estate,16
scarpa classica,n,y,scuro,inverno,soleggiato,13,primavera,17
scarpa da ginnastica,n,n,scuro,inverno,nuvoloso,11,autunno,22
scarpa da ginnastica,y,y,colorato,autunno_inverno,soleggiato,15,primavera,18
scarpa da ginnastica,n,n,colorato,autunno_inverno,soleggiato,24,estate,15
scarpa da ginnastica,y,n,colorato,primavera_estate,soleggiato,30,estate,22
scarpa classica,n,n,chiaro,all,nuvoloso,12,inverno,19
scarpa da ginnastica,n,n,scuro,autunno_inverno,soleggiato,28,estate,10
scarpa da ginnastica,y,n,colorato,estate,soleggiato,26,estate,24
scarpa da ginnastica,y,n,scuro,inverno,soleggiato,28,estate,8
scarpa da ginnastica,y,n,scuro,all,soleggiato,26,estate,14
scarpa da ginnastica,y,y,scuro,estate,pioggia,13,primavera,21
stivaletto alla caviglia,y,y,colorato,autunno,neve,0,inverno,25
scarpa da ginnastica,n,n,colorato,autunno_inverno,soleggiato,3,inverno,21
scarpa da ginnastica,y,y,colorato,primavera_estate,pioggia,11,autunno,19
scarpa da ginnastica,n,n,scuro,primavera_estate,soleggiato,27,autunno,13
scarpa da ginnastica,n,n,colorato,inverno,nuvoloso,15,inverno,23
scarpa da ginnastica,n,n,colorato,inverno,pioggia,28,estate,16
scarpa da ginnastica,y,n,scuro,autunno_inverno,pioggia,20,autunno,22
scarpa da ginnastica,y,n,chiaro,primavera_estate,nuvoloso,3,inverno,14
scarpa da ginnastica,y,y,chiaro,estate,pioggia,14,inverno,17
scarpa da ginnastica,y,n,chiaro,autunno_inverno,soleggiato,16,autunno,22
stivaletto alla caviglia,n,n,scuro,inverno,soleggiato,4,inverno,19
stivaletto alla caviglia,n,n,colorato,autunno,pioggia,14,estate,27
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,25,estate,20
scarpa da ginnastica,n,y,colorato,estate,pioggia,12,primavera,21
stivaletto alla caviglia,n,y,colorato,autunno_inverno,soleggiato,7,autunno,17
scarpa da ginnastica,n,n,chiaro,all,soleggiato,12,primavera,19
scarpa da ginnastica,n,n,colorato,autunno_inverno,nuvoloso,11,primavera,18
stivaletto alla caviglia,n,n,chiaro,inverno,nuvoloso,24,autunno,14
scarpa da ginnastica,y,n,chiaro,primavera_estate,pioggia,8,autunno,17
scarpa classica,n,y,colorato,inverno,soleggiato,-1,inverno,23
stivaletto alla caviglia,n,y,chiaro,inverno,pioggia,27,estate,20
scarpa da ginnastica,y,y,colorato,inverno,nuvoloso,1,primavera,18
scarpa da ginnastica,y,y,scuro,primavera_estate,soleggiato,16,autunno,17
scarpa da ginnastica,y,n,colorato,inverno,soleggiato,-4,inverno,24
scarpa da ginnastica,n,n,colorato,all,pioggia,17,autunno,22
stivaletto alla caviglia,n,y,colorato,autunno_inverno,pioggia,9,inverno,29
stivaletto alla caviglia,y,n,chiaro,inverno,pioggia,11,inverno,31
stivaletto alla caviglia,n,n,scuro,inverno,pioggia,21,estate,21
scarpa da ginnastica,n,y,colorato,primavera_estate,neve,3,inverno,16
scarpa da ginnastica,y,y,chiaro,all,pioggia,10,inverno,22
scarpa da ginnastica,y,y,colorato,autunno_inverno,soleggiato,29,estate,15
scarpa da ginnastica,y,n,chiaro,inverno,pioggia,25,estate,16
stivaletto alla caviglia,y,n,colorato,inverno,pioggia,26,autunno,24
stivaletto alla caviglia,y,n,colorato,autunno_inverno,nuvoloso,21,autunno,15
stivaletto alla caviglia,n,y,colorato,autunno_inverno,pioggia,11,autunno,29
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,14,primavera,25
scarpa classica,y,n,chiaro,inverno,soleggiato,5,inverno,23
scarpa da ginnastica,y,y,colorato,autunno_inverno,soleggiato,28,estate,15
scarpa da ginnastica,y,y,scuro,all,pioggia,24,estate,22
scarpa da ginnastica,n,y,colorato,primavera_estate,soleggiato,27,estate,22
stivaletto alla caviglia,n,y,chiaro,autunno,soleggiato,27,estate,16
scarpa da ginnastica,y,n,chiaro,inverno,nuvoloso,14,primavera,18
scarpa da ginnastica,y,n,scuro,all,neve,-1,inverno,21
stivaletto alla caviglia,y,y,scuro,inverno,soleggiato,8,autunno,17
scarpa da ginnastica,y,y,colorato,inverno,soleggiato,24,estate,14
scarpa da ginnastica,n,n,colorato,inverno,soleggiato,29,estate,13
scarpa da ginnastica,y,n,chiaro,inverno,pioggia,18,autunno,24
scarpa da ginnastica,y,n,chiaro,autunno_inverno,soleggiato,34,estate,20
scarpa da ginnastica,y,y,scuro,primavera_estate,nuvoloso,20,autunno,18
stivaletto alla caviglia,y,y,colorato,inverno,soleggiato,-6,inverno,19
scarpa da ginnastica,y,y,scuro,inverno,pioggia,31,estate,16
stivaletto alla caviglia,y,n,chiaro,autunno,pioggia,8,inverno,28
stivaletto alla caviglia,y,y,scuro,inverno,soleggiato,22,primavera,4
scarpa da ginnastica,y,y,colorato,all,soleggiato,26,autunno,19
scarpa classica,y,y,scuro,inverno,soleggiato,25,autunno,11
scarpa classica,y,n,chiaro,inverno,nuvoloso,21,autunno,18
scarpa da ginnastica,y,n,chiaro,primavera_estate,soleggiato,29,estate,27
stivaletto alla caviglia,y,n,colorato,inverno,pioggia,32,estate,20
stivaletto alla caviglia,y,n,chiaro,autunno_inverno,pioggia,15,primavera,25
scarpa da ginnastica,y,y,chiaro,inverno,soleggiato,23,estate,19
stivaletto alla caviglia,y,y,scuro,autunno_inverno,soleggiato,-11,inverno,16
stivaletto alla caviglia,y,n,colorato,autunno,pioggia,20,autunno,28
stivaletto alla caviglia,n,n,colorato,autunno,pioggia,17,estate,27
scarpa da ginnastica,y,y,scuro,autunno_inverno,nuvoloso,-14,inverno,21
stivaletto alla caviglia,y,y,colorato,autunno,nuvoloso,-1,inverno,16
stivaletto alla caviglia,n,y,chiaro,autunno_inverno,pioggia,24,estate,22
stivaletto alla caviglia,y,y,chiaro,inverno,soleggiato,31,estate,13
stivaletto alla caviglia,y,y,scuro,autunno,pioggia,23,estate,24
scarpa da ginnastica,y,y,chiaro,autunno_inverno,pioggia,26,estate,18
scarpa da ginnastica,y,y,chiaro,inverno,pioggia,10,autunno,25
scarpa da ginnastica,y,y,scuro,all,soleggiato,26,estate,14
scarpa da ginnastica,y,y,scuro,estate,soleggiato,19,autunno,16
stivaletto alla caviglia,y,y,chiaro,autunno_inverno,pioggia,13,primavera,25
stivaletto alla caviglia,y,y,scuro,autunno_inverno,pioggia,28,autunno,26
scarpa da ginnastica,y,n,colorato,inverno,pioggia,27,autunno,20
stivaletto alla caviglia,y,y,colorato,autunno_inverno,soleggiato,11,autunno,17
stivaletto alla caviglia,n,y,chiaro,autunno,pioggia,21,primavera,24
stivaletto alla caviglia,y,y,scuro,autunno_inverno,pioggia,2,primavera,24
scarpa da ginnastica,y,n,scuro,all,pioggia,21,autunno,22
scarpa da ginnastica,n,y,scuro,inverno,soleggiato,-2,primavera,18
scarpa da ginnastica,n,n,colorato,all,pioggia,18,autunno,22
stivaletto alla caviglia,n,y,chiaro,inverno,neve,12,primavera,23
stivaletto alla caviglia,n,n,colorato,inverno,nuvoloso,-3,inverno,20
stivaletto alla caviglia,n,n,chiaro,autunno_inverno,soleggiato,2,inverno,16
stivaletto alla caviglia,n,n,chiaro,autunno_inverno,nuvoloso,0,inverno,17
scarpa da ginnastica,y,n,chiaro,all,pioggia,36,estate,22
scarpa da ginnastica,y,n,scuro,estate,nuvoloso,26,primavera,22
scarpa da ginnastica,y,n,colorato,autunno_inverno,nuvoloso,17,inverno,22
scarpa da ginnastica,n,n,chiaro,primavera_estate,soleggiato,10,inverno,16
scarpa da ginnastica,n,y,colorato,estate,soleggiato,30,estate,24
scarpe con tacchi,n,n,colorato,primavera_estate,soleggiato,13,primavera,19
scarpa da ginnastica,y,n,scuro,all,nuvoloso,7,autunno,19
scarpa da ginnastica,n,n,colorato,inverno,soleggiato,10,inverno,24
scarpa da ginnastica,y,y,colorato,estate,neve,0,primavera,19
scarpa da ginnastica,n,y,scuro,primavera_estate,soleggiato,21,primavera,17
scarpa da ginnastica,n,y,scuro,estate,nuvoloso,10,inverno,14
scarpa da ginnastica,n,y,scuro,all,soleggiato,8,primavera,19
scarpe con tacchi,n,n,colorato,autunno_inverno,soleggiato,9,primavera,17
scarpe con tacchi,n,n,scuro,estate,pioggia,15,inverno,17
stivaletto alla caviglia,n,n,colorato,autunno_inverno,nuvoloso,29,estate,11
scarpe aperte,n,n,colorato,primavera_estate,pioggia,10,autunno,13
scarpa da ginnastica,y,n,colorato,estate,pioggia,22,estate,26
scarpa da ginnastica,y,y,chiaro,all,nuvoloso,4,autunno,19
scarpa classica,y,y,scuro,all,pioggia,8,primavera,23
scarpa classica,n,y,scuro,inverno,soleggiato,7,autunno,21
scarpa classica,n,y,chiaro,primavera_estate,pioggia,9,inverno,18
scarpa da ginnastica,y,n,scuro,all,neve,2,primavera,21
stivaletto alla caviglia,y,y,chiaro,autunno_inverno,soleggiato,22,primavera,15
scarpa da ginnastica,y,y,scuro,estate,nuvoloso,12,primavera,18
scarpa da ginnastica,y,n,chiaro,primavera_estate,soleggiato,22,primavera,27
stivaletto alla caviglia,y,n,scuro,autunno,pioggia,23,primavera,24
scarpa da ginnastica,n,n,chiaro,primavera_estate,pioggia,22,estate,25
scarpa da ginnastica,n,n,chiaro,all,pioggia,24,estate,22
stivaletto alla caviglia,y,y,chiaro,inverno,soleggiato,28,estate,13
scarpa da ginnastica,y,n,scuro,primavera_estate,nuvoloso,12,inverno,16
stivaletto alla caviglia,y,y,colorato,inverno,soleggiato,17,autunno,16
scarpa da ginnastica,y,n,colorato,inverno,pioggia,16,estate,20
scarpa classica,n,y,scuro,primavera_estate,soleggiato,5,primavera,17
scarpa da ginnastica,n,n,chiaro,inverno,pioggia,19,primavera,20
scarpa da ginnastica,n,y,colorato,primavera_estate,soleggiato,8,primavera,18
stivaletto alla caviglia,y,y,colorato,autunno_inverno,pioggia,18,estate,25
scarpa da ginnastica,n,n,colorato,primavera_estate,soleggiato,18,primavera,21
scarpa da ginnastica,y,n,scuro,primavera_estate,nuvoloso,12,primavera,20
stivaletto alla caviglia,y,y,chiaro,inverno,soleggiato,8,inverno,19
stivaletto alla caviglia,y,y,colorato,autunno_inverno,soleggiato,17,autunno,17
stivaletto alla caviglia,y,n,colorato,inverno,soleggiato,19,autunno,16
scarpe aperte,y,n,colorato,primavera,pioggia,11,primavera,19
scarpa da ginnastica,n,n,scuro,all,pioggia,10,inverno,22
scarpe aperte,y,n,chiaro,primavera_estate,soleggiato,11,autunno,17
stivaletto alla caviglia,y,y,chiaro,autunno,neve,0,primavera,23
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,4,primavera,24
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,2,primavera,25
scarpa da ginnastica,y,y,colorato,estate,pioggia,9,inverno,16
stivaletto alla caviglia,y,y,chiaro,autunno,nuvoloso,27,estate,12
stivaletto alla caviglia,y,y,colorato,autunno_inverno,soleggiato,21,estate,10
stivaletto alla caviglia,y,y,colorato,autunno,nuvoloso,-4,autunno,18
stivaletto alla caviglia,y,y,scuro,autunno_inverno,soleggiato,19,autunno,17
scarpe aperte,y,n,chiaro,primavera_estate,pioggia,22,estate,19
scarpe con tacchi,y,n,scuro,primavera_estate,pioggia,23,primavera,23
scarpe con tacchi,y,n,scuro,inverno,nuvoloso,19,primavera,14
scarpe con tacchi,y,n,chiaro,primavera_estate,neve,0,inverno,12
stivaletto alla caviglia,y,n,colorato,inverno,soleggiato,5,inverno,19
stivaletto alla caviglia,y,y,chiaro,autunno,pioggia,16,autunno,31
stivaletto alla caviglia,y,y,scuro,autunno,soleggiato,2,inverno,15
stivaletto alla caviglia,y,y,chiaro,inverno,nuvoloso,12,autunno,18
scarpa da ginnastica,n,n,colorato,inverno,soleggiato,3,primavera,18
scarpa da ginnastica,n,n,colorato,autunno_inverno,soleggiato,9,primavera,18
scarpe aperte,y,n,scuro,estate,pioggia,35,estate,21
scarpe con tacchi,n,n,scuro,autunno_inverno,nuvoloso,14,autunno,19
scarpa classica,n,n,chiaro,primavera_estate,soleggiato,22,primavera,26
stivaletto alla caviglia,y,y,scuro,autunno_inverno,soleggiato,33,estate,5
scarpa classica,n,y,chiaro,autunno_inverno,pioggia,17,autunno,26
scarpa da ginnastica,n,n,scuro,autunno_inverno,soleggiato,26,estate,10
scarpa da ginnastica,n,y,scuro,estate,pioggia,4,inverno,16
stivaletto alla caviglia,n,y,scuro,autunno,pioggia,14,autunno,31
stivaletto alla caviglia,y,y,chiaro,inverno,pioggia,22,estate,21
stivaletto alla caviglia,n,y,chiaro,autunno_inverno,pioggia,17,estate,25
scarpa da ginnastica,n,n,chiaro,estate,soleggiato,25,estate,29
scarpa da ginnastica,n,n,colorato,autunno_inverno,nuvoloso,2,inverno,21
stivaletto alla caviglia,y,y,colorato,autunno,soleggiato,31,estate,11
scarpe aperte,n,n,scuro,primavera,soleggiato,9,inverno,17
scarpe aperte,n,n,scuro,primavera,soleggiato,27,estate,16
scarpe aperte,n,n,chiaro,estate,soleggiato,3,inverno,14
scarpe con tacchi,y,n,chiaro,autunno_inverno,nuvoloso,17,autunno,19
stivaletto alla caviglia,y,n,colorato,autunno_inverno,soleggiato,2,inverno,16
stivaletto alla caviglia,y,y,chiaro,autunno,soleggiato,5,primavera,14
stivaletto alla caviglia,y,y,chiaro,autunno,pioggia,20,estate,24
scarpa da ginnastica,y,y,chiaro,estate,soleggiato,8,primavera,17
stivaletto alla caviglia,y,n,colorato,autunno_inverno,pioggia,28,estate,22
stivali,n,n,scuro,autunno,pioggia,11,primavera,27
stivaletto alla caviglia,y,y,colorato,autunno,soleggiato,6,inverno,16
stivaletto alla caviglia,n,n,scuro,autunno_inverno,pioggia,13,primavera,25
scarpa da ginnastica,n,n,scuro,autunno_inverno,nuvoloso,0,inverno,21
scarpa da ginnastica,y,y,colorato,estate,pioggia,23,estate,26
scarpa da ginnastica,n,n,colorato,inverno,soleggiato,21,autunno,18
scarpa da ginnastica,y,y,chiaro,autunno_inverno,pioggia,21,autunno,22
scarpa da ginnastica,y,n,scuro,all,nuvoloso,32,estate,19
scarpa da ginnastica,y,y,chiaro,all,soleggiato,0,inverno,19
scarpa da ginnastica,y,y,chiaro,estate,pioggia,10,inverno,17
scarpa da ginnastica,n,y,colorato,autunno_inverno,nuvoloso,7,inverno,22
scarpa da ginnastica,y,y,colorato,primavera_estate,soleggiato,6,inverno,14
scarpa da ginnastica,n,y,scuro,all,pioggia,8,primavera,22
scarpa da ginnastica,y,y,scuro,primavera_estate,pioggia,19,estate,24
scarpa da ginnastica,y,y,scuro,estate,soleggiato,18,autunno,16
scarpa da ginnastica,y,y,scuro,primavera_estate,pioggia,27,estate,25
scarpa da ginnastica,y,y,scuro,primavera_estate,pioggia,1,inverno,17
scarpa da ginnastica,y,n,chiaro,estate,soleggiato,16,autunno,16
scarpa da ginnastica,y,y,scuro,inverno,soleggiato,-6,inverno,24
scarpa da ginnastica,y,y,chiaro,all,nuvoloso,19,primavera,19
scarpa da ginnastica,y,y,scuro,primavera_estate,pioggia,4,inverno,17
scarpa da ginnastica,y,y,scuro,all,nuvoloso,10,primavera,19
scarpa da ginnastica,y,y,colorato,inverno,neve,7,inverno,26
scarpa da ginnastica,y,y,scuro,all,pioggia,18,autunno,22
stivaletto alla caviglia,n,y,colorato,autunno_inverno,soleggiato,5,autunno,17
stivali,n,y,chiaro,autunno,pioggia,11,autunno,31
stivali,n,y,scuro,autunno,soleggiato,29,autunno,10
scarpa da ginnastica,n,n,scuro,inverno,soleggiato,30,estate,8
scarpa classica,y,y,scuro,all,pioggia,25,estate,23
scarpa classica,y,y,chiaro,primavera_estate,neve,8,primavera,21
scarpa classica,y,y,scuro,primavera_estate,pioggia,26,estate,26
scarpa classica,y,y,colorato,primavera_estate,soleggiato,8,inverno,13
scarpe aperte,y,n,chiaro,primavera_estate,pioggia,24,estate,19
scarpe con tacchi,y,n,chiaro,inverno,soleggiato,26,primavera,17
scarpa classica,y,y,chiaro,inverno,nuvoloso,0,inverno,24
scarpa classica,y,y,colorato,all,soleggiato,14,autunno,18
scarpa classica,y,y,colorato,inverno,nuvoloso,5,inverno,24
scarpe con tacchi,n,n,chiaro,inverno,pioggia,32,estate,14
scarpa da ginnastica,n,n,scuro,all,pioggia,5,primavera,22
stivaletto alla caviglia,y,y,chiaro,autunno,pioggia,22,autunno,28
stivaletto alla caviglia,y,y,scuro,inverno,soleggiato,20,primavera,4
scarpa da ginnastica,y,n,scuro,primavera_estate,pioggia,7,autunno,17
scarpa da ginnastica,y,n,chiaro,primavera_estate,pioggia,16,primavera,24
scarpa classica,n,y,chiaro,autunno_inverno,soleggiato,29,estate,19
scarpa classica,n,y,colorato,inverno,pioggia,8,autunno,26
scarpa da ginnastica,n,n,scuro,autunno_inverno,soleggiato,5,autunno,22
scarpa da ginnastica,n,n,chiaro,primavera_estate,neve,-4,inverno,16
stivaletto alla caviglia,y,n,scuro,autunno_inverno,pioggia,27,estate,22
scarpa classica,n,n,scuro,inverno,nuvoloso,1,inverno,24
scarpa classica,n,y,colorato,primavera_estate,soleggiato,26,estate,21
stivaletto alla caviglia,y,y,colorato,inverno,pioggia,18,primavera,24
stivaletto alla caviglia,y,y,colorato,autunno,pioggia,24,autunno,28
stivaletto alla caviglia,n,y,colorato,autunno_inverno,soleggiato,6,primavera,13
stivaletto alla caviglia,n,y,colorato,inverno,nuvoloso,0,inverno,20
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,1,inverno,27
scarpa classica,n,y,chiaro,all,soleggiato,5,inverno,18
stivaletto alla caviglia,y,y,colorato,autunno,neve,6,autunno,28
scarpa classica,n,n,chiaro,autunno_inverno,soleggiato,26,estate,19
anfibi,y,n,colorato,autunno_inverno,neve,-4,inverno,27
scarpa classica,y,n,scuro,inverno,nuvoloso,22,autunno,18
stivaletto alla caviglia,y,y,colorato,autunno_inverno,soleggiato,22,estate,10
anfibi,n,y,colorato,inverno,pioggia,7,primavera,25
scarpa da ginnastica,n,n,chiaro,all,soleggiato,9,primavera,19
scarpa da ginnastica,n,n,scuro,autunno_inverno,pioggia,14,primavera,21
scarpa classica,y,y,chiaro,inverno,pioggia,3,inverno,28
scarpa classica,y,n,chiaro,primavera_estate,pioggia,5,primavera,22
scarpa classica,y,y,chiaro,primavera_estate,soleggiato,18,autunno,16
scarpe con tacchi,y,n,chiaro,primavera_estate,pioggia,10,autunno,17
scarpa da ginnastica,y,n,scuro,estate,nuvoloso,9,autunno,13
scarpa classica,y,n,scuro,all,pioggia,26,estate,23
scarpa da ginnastica,y,n,chiaro,primavera_estate,soleggiato,26,estate,27
stivaletto alla caviglia,y,n,scuro,autunno,soleggiato,21,primavera,7
