Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
poliestere,scuro,lungo,all,nuvoloso,9,primavera,26
velluto,chiaro,corto,primavera,pioggia,12,primavera,18
cotone,scuro,corto,autunno,pioggia,22,estate,22
lino,colorato,medio,primavera_estate,soleggiato,24,estate,28
raso,chiaro,lungo,autunno_inverno,soleggiato,4,primavera,17
cashmere,colorato,corto,primavera_estate,pioggia,33,estate,21
tweed,colorato,corto,primavera,pioggia,20,autunno,14
poliestere,chiaro,lungo,primavera,nuvoloso,2,inverno,25
poliestere,colorato,corto,all,nuvoloso,20,primavera,20
lana,scuro,lungo,autunno_inverno,soleggiato,7,primavera,25
cashmere,scuro,lungo,primavera,pioggia,23,primavera,18
lana,colorato,medio,inverno,soleggiato,15,primavera,13
velluto,scuro,corto,all,soleggiato,7,inverno,16
lino,scuro,lungo,inverno,pioggia,13,autunno,23
raso,chiaro,lungo,estate,soleggiato,28,estate,25
seta,scuro,lungo,primavera_estate,soleggiato,24,estate,19
poliestere,chiaro,medio,estate,pioggia,9,primavera,17
velluto,chiaro,lungo,all,pioggia,26,autunno,13
lino,scuro,corto,estate,soleggiato,23,autunno,13
cotone,colorato,lungo,primavera_estate,soleggiato,2,inverno,24
tweed,chiaro,medio,primavera_estate,pioggia,15,autunno,16
cashmere,chiaro,lungo,primavera_estate,pioggia,10,autunno,22
cotone,scuro,corto,primavera_estate,nuvoloso,6,inverno,14
cotone,scuro,lungo,autunno,soleggiato,17,autunno,29
lana,scuro,medio,primavera_estate,soleggiato,0,inverno,16
cashmere,colorato,medio,autunno_inverno,soleggiato,27,estate,13
raso,colorato,lungo,estate,soleggiato,2,primavera,20
seta,colorato,corto,primavera_estate,pioggia,28,estate,26
lino,chiaro,corto,inverno,nuvoloso,9,inverno,13
raso,scuro,corto,autunno_inverno,pioggia,11,primavera,10
seta,colorato,lungo,primavera,pioggia,8,primavera,25
lino,colorato,lungo,primavera,pioggia,8,primavera,23
cashmere,scuro,lungo,primavera_estate,soleggiato,30,estate,6
cashmere,colorato,lungo,all,soleggiato,19,autunno,21
lino,colorato,corto,all,nuvoloso,-1,inverno,8
seta,chiaro,medio,autunno,pioggia,13,primavera,16
seta,scuro,corto,primavera_estate,nuvoloso,4,inverno,9
seta,chiaro,lungo,all,pioggia,5,primavera,22
seta,scuro,medio,primavera_estate,pioggia,5,inverno,10
cotone,chiaro,corto,inverno,nuvoloso,11,primavera,15
poliestere,colorato,corto,estate,soleggiato,27,primavera,22
poliestere,colorato,lungo,autunno,soleggiato,11,inverno,26
lino,colorato,corto,inverno,pioggia,13,primavera,11
lana,chiaro,lungo,all,pioggia,21,autunno,14
seta,colorato,medio,estate,soleggiato,21,autunno,24
raso,scuro,medio,autunno_inverno,pioggia,31,estate,17
cotone,chiaro,lungo,all,nuvoloso,29,estate,20
tweed,colorato,lungo,all,soleggiato,32,estate,10
cotone,chiaro,lungo,autunno_inverno,soleggiato,28,estate,23
tweed,colorato,corto,all,pioggia,24,estate,15
cashmere,colorato,corto,primavera,soleggiato,7,primavera,19
velluto,colorato,corto,inverno,pioggia,28,estate,16
poliestere,scuro,lungo,all,pioggia,15,autunno,24
velluto,scuro,medio,primavera_estate,pioggia,11,primavera,19
lana,colorato,lungo,inverno,pioggia,8,autunno,28
lino,colorato,corto,autunno_inverno,neve,0,inverno,10
tweed,colorato,corto,inverno,pioggia,17,autunno,17
seta,chiaro,medio,inverno,nuvoloso,6,inverno,15
poliestere,scuro,lungo,autunno,soleggiato,26,estate,9
seta,scuro,medio,primavera,pioggia,19,primavera,22
cashmere,chiaro,medio,estate,pioggia,20,primavera,21
poliestere,chiaro,corto,primavera,soleggiato,19,autunno,17
poliestere,chiaro,corto,all,nuvoloso,0,inverno,16
tweed,chiaro,corto,estate,soleggiato,4,primavera,17
cotone,scuro,lungo,autunno,soleggiato,20,autunno,21
lana,colorato,corto,inverno,pioggia,18,autunno,15
tweed,chiaro,medio,primavera,nuvoloso,-1,inverno,15
seta,colorato,corto,primavera,soleggiato,-1,inverno,10
poliestere,colorato,medio,inverno,pioggia,13,primavera,16
cashmere,colorato,lungo,primavera_estate,soleggiato,5,autunno,24
cashmere,chiaro,lungo,autunno,nuvoloso,19,autunno,24
lana,scuro,lungo,primavera_estate,pioggia,22,estate,16
cashmere,scuro,lungo,primavera_estate,neve,-3,inverno,26
poliestere,colorato,corto,inverno,pioggia,11,primavera,14
seta,chiaro,medio,estate,pioggia,9,autunno,9
poliestere,colorato,corto,estate,pioggia,10,inverno,14
raso,chiaro,medio,autunno_inverno,soleggiato,-7,inverno,11
seta,colorato,corto,autunno_inverno,soleggiato,22,estate,20
cotone,chiaro,medio,autunno_inverno,soleggiato,25,estate,27
tweed,scuro,medio,all,soleggiato,6,inverno,15
lino,scuro,lungo,autunno_inverno,pioggia,9,inverno,22
poliestere,chiaro,medio,all,soleggiato,25,autunno,24
lana,colorato,corto,estate,pioggia,8,primavera,18
cashmere,scuro,lungo,inverno,soleggiato,13,primavera,21
tweed,scuro,corto,inverno,pioggia,9,autunno,16
cashmere,colorato,corto,inverno,soleggiato,11,autunno,17
seta,scuro,medio,autunno_inverno,pioggia,20,autunno,29
cashmere,colorato,corto,primavera_estate,soleggiato,-6,primavera,20
cotone,chiaro,medio,autunno_inverno,soleggiato,17,primavera,20
velluto,scuro,corto,primavera,soleggiato,6,primavera,19
tweed,colorato,medio,primavera,pioggia,14,autunno,16
velluto,chiaro,lungo,primavera_estate,pioggia,17,estate,23
cotone,colorato,medio,primavera_estate,soleggiato,20,primavera,30
cashmere,chiaro,lungo,autunno,soleggiato,32,estate,13
cotone,scuro,medio,estate,pioggia,5,inverno,13
poliestere,colorato,corto,autunno,soleggiato,33,estate,21
seta,colorato,corto,inverno,nuvoloso,1,primavera,8
poliestere,scuro,corto,inverno,soleggiato,29,estate,13
lana,chiaro,corto,autunno_inverno,pioggia,17,primavera,12
lana,scuro,medio,all,nuvoloso,13,primavera,18
raso,chiaro,lungo,autunno_inverno,pioggia,28,autunno,19
poliestere,colorato,corto,autunno_inverno,nuvoloso,2,inverno,18
seta,chiaro,medio,inverno,pioggia,30,estate,17
cotone,colorato,lungo,primavera,pioggia,28,estate,21
cotone,chiaro,lungo,autunno,soleggiato,7,primavera,25
cashmere,colorato,lungo,primavera,pioggia,20,autunno,14
raso,colorato,medio,primavera_estate,pioggia,30,estate,21
lino,scuro,corto,estate,soleggiato,29,estate,23
raso,chiaro,lungo,autunno,pioggia,29,estate,16
poliestere,colorato,lungo,inverno,nuvoloso,-1,inverno,29
lino,scuro,lungo,all,pioggia,20,estate,21
cashmere,colorato,medio,autunno,soleggiato,0,inverno,19
tweed,scuro,medio,estate,soleggiato,8,inverno,12
poliestere,scuro,medio,autunno_inverno,pioggia,26,estate,17
poliestere,chiaro,medio,autunno,soleggiato,19,primavera,19
tweed,chiaro,medio,all,soleggiato,12,primavera,17
lino,scuro,corto,primavera,nuvoloso,10,inverno,13
lino,colorato,corto,primavera_estate,pioggia,17,primavera,18
lana,chiaro,medio,primavera,soleggiato,18,estate,17
lana,scuro,medio,autunno_inverno,pioggia,11,inverno,20
raso,colorato,medio,primavera_estate,soleggiato,20,primavera,26
lino,colorato,lungo,autunno_inverno,pioggia,26,estate,17
poliestere,chiaro,corto,primavera,pioggia,9,autunno,15
lana,chiaro,medio,estate,soleggiato,30,estate,19
tweed,colorato,lungo,all,pioggia,31,estate,10
poliestere,colorato,corto,primavera,neve,-2,inverno,15
cashmere,colorato,lungo,inverno,nuvoloso,5,inverno,29
raso,chiaro,medio,autunno,pioggia,7,inverno,11
velluto,colorato,medio,autunno_inverno,pioggia,6,primavera,14
lino,colorato,lungo,autunno_inverno,nuvoloso,2,inverno,20
seta,colorato,corto,estate,nuvoloso,20,autunno,19
poliestere,scuro,medio,all,pioggia,28,estate,19
raso,scuro,lungo,all,nuvoloso,7,primavera,20
velluto,colorato,medio,inverno,pioggia,7,primavera,13
cashmere,chiaro,lungo,autunno_inverno,pioggia,22,estate,13
cashmere,chiaro,corto,autunno_inverno,pioggia,32,estate,17
lino,scuro,corto,all,soleggiato,1,primavera,8
seta,chiaro,lungo,primavera_estate,nuvoloso,27,estate,20
cotone,scuro,lungo,autunno,soleggiato,23,primavera,17
lino,colorato,medio,primavera,pioggia,15,primavera,21
lino,chiaro,corto,primavera,pioggia,10,primavera,17
tweed,colorato,corto,autunno,nuvoloso,7,primavera,14
lino,colorato,corto,autunno_inverno,soleggiato,21,autunno,23
raso,scuro,medio,primavera,pioggia,6,primavera,13
seta,chiaro,lungo,autunno,soleggiato,5,autunno,25
velluto,colorato,corto,autunno_inverno,pioggia,-1,autunno,19
tweed,scuro,corto,estate,nuvoloso,8,inverno,12
lana,chiaro,lungo,estate,pioggia,11,inverno,21
raso,chiaro,corto,estate,pioggia,17,autunno,11
lana,chiaro,corto,primavera,soleggiato,2,inverno,17
tweed,scuro,lungo,all,soleggiato,16,autunno,22
tweed,colorato,medio,autunno_inverno,nuvoloso,12,autunno,19
cashmere,chiaro,corto,autunno,pioggia,26,estate,16
raso,scuro,medio,inverno,nuvoloso,20,primavera,21
seta,colorato,corto,primavera,soleggiato,24,estate,23
lino,scuro,medio,estate,soleggiato,5,inverno,7
cashmere,chiaro,lungo,autunno_inverno,pioggia,6,primavera,24
velluto,chiaro,corto,autunno_inverno,soleggiato,9,primavera,14
tweed,scuro,medio,autunno_inverno,pioggia,11,autunno,19
tweed,chiaro,corto,primavera,nuvoloso,13,inverno,14
raso,chiaro,medio,autunno_inverno,pioggia,10,inverno,16
velluto,scuro,lungo,inverno,pioggia,17,estate,18
poliestere,chiaro,lungo,inverno,pioggia,14,primavera,22
lana,scuro,corto,estate,pioggia,24,estate,17
velluto,chiaro,lungo,primavera_estate,pioggia,30,estate,13
cotone,scuro,medio,all,pioggia,31,estate,20
raso,colorato,lungo,primavera_estate,soleggiato,2,inverno,17
lana,chiaro,medio,inverno,neve,0,inverno,21
cashmere,chiaro,lungo,inverno,soleggiato,19,primavera,18
raso,colorato,lungo,all,soleggiato,14,primavera,20
velluto,colorato,lungo,all,pioggia,6,inverno,26
seta,scuro,lungo,estate,pioggia,14,inverno,20
cotone,colorato,lungo,inverno,pioggia,24,estate,20
raso,chiaro,corto,inverno,soleggiato,10,primavera,9
poliestere,colorato,corto,all,nuvoloso,14,autunno,17
raso,colorato,lungo,inverno,soleggiato,10,primavera,17
raso,chiaro,lungo,autunno,pioggia,8,inverno,21
lana,chiaro,corto,autunno_inverno,soleggiato,24,primavera,17
seta,colorato,medio,inverno,soleggiato,0,inverno,14
raso,chiaro,corto,estate,nuvoloso,5,autunno,7
lino,colorato,medio,autunno,pioggia,9,inverno,11
velluto,chiaro,medio,autunno_inverno,pioggia,24,primavera,20
seta,colorato,lungo,primavera,pioggia,14,estate,24
raso,chiaro,lungo,estate,soleggiato,30,estate,24
cashmere,chiaro,lungo,autunno,soleggiato,26,autunno,19
tweed,colorato,lungo,inverno,pioggia,6,autunno,26
poliestere,chiaro,lungo,autunno,soleggiato,19,autunno,27
tweed,scuro,lungo,inverno,pioggia,7,autunno,26
poliestere,chiaro,lungo,autunno_inverno,pioggia,8,inverno,28
poliestere,colorato,medio,autunno_inverno,soleggiato,-4,inverno,18
poliestere,chiaro,medio,all,pioggia,12,inverno,19
lino,scuro,medio,autunno,pioggia,15,primavera,17
raso,scuro,lungo,autunno,pioggia,30,estate,15
raso,scuro,medio,primavera_estate,soleggiato,6,inverno,8
tweed,colorato,corto,autunno,pioggia,6,inverno,16
seta,chiaro,lungo,autunno_inverno,nuvoloso,-7,inverno,23
raso,colorato,corto,primavera_estate,soleggiato,10,primavera,14
raso,scuro,lungo,all,pioggia,2,inverno,19
seta,chiaro,corto,primavera,nuvoloso,23,primavera,25
lana,chiaro,corto,inverno,pioggia,9,autunno,18
cashmere,scuro,medio,estate,soleggiato,29,estate,13
lana,scuro,corto,all,soleggiato,20,autunno,9
raso,colorato,lungo,autunno,soleggiato,23,primavera,18
cashmere,colorato,medio,estate,pioggia,26,autunno,12
tweed,scuro,medio,primavera,soleggiato,11,primavera,20
cashmere,scuro,corto,inverno,soleggiato,8,primavera,13
raso,colorato,medio,autunno,soleggiato,2,primavera,8
cotone,colorato,medio,autunno_inverno,pioggia,6,inverno,18
poliestere,colorato,medio,estate,soleggiato,5,inverno,13
cotone,colorato,corto,primavera_estate,soleggiato,24,primavera,25
velluto,scuro,corto,inverno,soleggiato,11,primavera,12
poliestere,scuro,lungo,estate,pioggia,24,estate,23
seta,colorato,medio,autunno,neve,1,inverno,12
lino,scuro,lungo,all,pioggia,5,primavera,20
tweed,chiaro,lungo,autunno,neve,4,primavera,25
poliestere,chiaro,lungo,primavera,pioggia,6,primavera,29
lino,chiaro,corto,primavera,pioggia,19,autunno,15
raso,colorato,lungo,all,nuvoloso,28,estate,17
cashmere,colorato,corto,primavera,pioggia,25,estate,18
cashmere,scuro,lungo,autunno_inverno,pioggia,27,autunno,13
cotone,colorato,medio,autunno,pioggia,25,autunno,27
tweed,scuro,medio,inverno,pioggia,25,estate,13
cotone,scuro,corto,all,soleggiato,12,primavera,18
cashmere,chiaro,corto,estate,nuvoloso,5,inverno,13
velluto,chiaro,medio,autunno_inverno,soleggiato,4,inverno,19
velluto,chiaro,medio,all,soleggiato,16,autunno,17
poliestere,colorato,medio,autunno,pioggia,21,primavera,24
lino,chiaro,lungo,estate,nuvoloso,1,inverno,15
cashmere,scuro,lungo,inverno,soleggiato,15,primavera,18
cashmere,scuro,lungo,autunno_inverno,pioggia,7,inverno,28
lana,chiaro,medio,autunno_inverno,pioggia,19,autunno,18
lino,scuro,corto,all,pioggia,9,primavera,10
cashmere,scuro,medio,primavera,soleggiato,32,estate,8
velluto,colorato,lungo,autunno,soleggiato,5,autunno,29
velluto,scuro,lungo,inverno,soleggiato,1,inverno,30
cashmere,colorato,medio,all,soleggiato,18,estate,17
velluto,chiaro,corto,autunno,soleggiato,3,primavera,16
cashmere,colorato,lungo,inverno,pioggia,25,autunno,12
tweed,chiaro,medio,all,soleggiato,6,inverno,15
cashmere,scuro,lungo,all,pioggia,24,autunno,15
poliestere,colorato,lungo,all,soleggiato,18,autunno,24
raso,colorato,corto,primavera,pioggia,6,inverno,9
velluto,chiaro,medio,all,pioggia,0,inverno,17
raso,chiaro,lungo,primavera,soleggiato,27,estate,23
cotone,chiaro,lungo,autunno_inverno,neve,3,primavera,24
tweed,scuro,corto,primavera_estate,pioggia,21,primavera,17
lana,colorato,corto,all,pioggia,22,autunno,14
cotone,colorato,medio,autunno,soleggiato,22,primavera,27
velluto,scuro,medio,all,nuvoloso,2,inverno,17
cotone,scuro,corto,inverno,soleggiato,27,estate,18
tweed,colorato,lungo,primavera_estate,pioggia,20,primavera,17
cashmere,colorato,medio,autunno_inverno,pioggia,4,inverno,20
lana,scuro,lungo,primavera,soleggiato,24,primavera,12
raso,colorato,corto,primavera,pioggia,7,autunno,9
poliestere,chiaro,corto,autunno_inverno,soleggiato,35,estate,25
seta,colorato,medio,inverno,soleggiato,16,autunno,20
velluto,scuro,medio,primavera,soleggiato,28,primavera,15
poliestere,chiaro,lungo,autunno,pioggia,5,inverno,27
cashmere,colorato,lungo,autunno_inverno,pioggia,19,autunno,23
velluto,scuro,corto,all,pioggia,32,estate,21
cotone,colorato,lungo,all,soleggiato,14,autunno,26
tweed,scuro,medio,autunno,soleggiato,25,estate,10
poliestere,scuro,lungo,autunno,soleggiato,24,primavera,14
cotone,scuro,medio,autunno,soleggiato,27,estate,18
seta,scuro,corto,autunno,soleggiato,6,inverno,13
cashmere,scuro,corto,autunno,nuvoloso,22,primavera,14
seta,scuro,corto,primavera,pioggia,30,estate,28
tweed,chiaro,corto,all,pioggia,13,autunno,15
velluto,colorato,medio,inverno,pioggia,20,autunno,23
raso,scuro,corto,estate,soleggiato,27,estate,21
velluto,colorato,corto,autunno,pioggia,9,primavera,15
seta,chiaro,corto,primavera,pioggia,-1,inverno,10
cotone,chiaro,medio,estate,pioggia,6,inverno,13
cashmere,scuro,lungo,inverno,soleggiato,32,estate,1
seta,scuro,lungo,all,soleggiato,17,autunno,23
velluto,scuro,lungo,autunno_inverno,pioggia,7,autunno,28
lana,chiaro,medio,inverno,pioggia,11,inverno,21
cashmere,chiaro,corto,estate,soleggiato,8,inverno,13
lino,chiaro,lungo,inverno,soleggiato,31,estate,20
cashmere,colorato,lungo,inverno,soleggiato,2,primavera,25
poliestere,colorato,corto,primavera,soleggiato,10,primavera,20
cotone,chiaro,lungo,autunno,soleggiato,31,estate,21
velluto,scuro,corto,inverno,pioggia,27,estate,16
lana,scuro,lungo,autunno_inverno,nuvoloso,25,autunno,12
cashmere,chiaro,lungo,primavera_estate,soleggiato,17,primavera,23
tweed,scuro,medio,estate,soleggiato,13,primavera,18
lana,scuro,lungo,autunno_inverno,soleggiato,20,autunno,11
raso,chiaro,lungo,estate,soleggiato,6,autunno,17
cotone,chiaro,corto,autunno_inverno,pioggia,17,autunno,22
lino,scuro,medio,inverno,nuvoloso,12,autunno,17
cashmere,scuro,corto,all,pioggia,23,primavera,15
tweed,scuro,lungo,primavera,pioggia,18,primavera,25
raso,chiaro,medio,all,pioggia,13,primavera,14
cashmere,scuro,corto,autunno_inverno,pioggia,6,inverno,18
poliestere,chiaro,lungo,primavera_estate,pioggia,15,autunno,22
tweed,chiaro,lungo,autunno_inverno,soleggiato,31,estate,13
raso,colorato,corto,inverno,pioggia,10,inverno,15
raso,scuro,corto,all,pioggia,20,autunno,19
tweed,colorato,lungo,estate,pioggia,3,primavera,27
seta,scuro,lungo,primavera,soleggiato,32,estate,13
raso,scuro,medio,primavera,pioggia,26,estate,22
seta,scuro,lungo,estate,pioggia,28,estate,21
cotone,scuro,medio,all,pioggia,8,inverno,16
tweed,scuro,corto,autunno,pioggia,18,estate,15
lino,colorato,corto,primavera_estate,soleggiato,29,autunno,23
seta,chiaro,corto,autunno,soleggiato,33,estate,31
velluto,scuro,lungo,primavera,soleggiato,15,primavera,24
poliestere,chiaro,corto,estate,soleggiato,24,estate,28
tweed,scuro,lungo,inverno,pioggia,8,primavera,22
raso,chiaro,corto,primavera_estate,soleggiato,30,estate,33
seta,colorato,medio,autunno,soleggiato,7,inverno,13
poliestere,scuro,medio,autunno_inverno,pioggia,5,primavera,14
raso,colorato,lungo,autunno_inverno,pioggia,2,inverno,21
cotone,chiaro,medio,primavera_estate,pioggia,15,primavera,24
tweed,chiaro,medio,primavera_estate,pioggia,5,inverno,13
cotone,chiaro,lungo,autunno_inverno,soleggiato,14,autunno,28
cotone,colorato,medio,primavera_estate,soleggiato,18,autunno,20
poliestere,chiaro,lungo,autunno_inverno,pioggia,3,inverno,28
seta,scuro,medio,primavera_estate,nuvoloso,3,inverno,9
cotone,scuro,medio,all,pioggia,30,estate,20
cashmere,chiaro,medio,autunno,soleggiato,11,inverno,19
cashmere,scuro,medio,estate,pioggia,28,estate,18
seta,colorato,medio,autunno_inverno,pioggia,7,primavera,10
poliestere,scuro,lungo,primavera_estate,pioggia,11,inverno,23
lana,scuro,lungo,autunno_inverno,soleggiato,6,primavera,25
poliestere,chiaro,lungo,inverno,soleggiato,13,primavera,22
lana,chiaro,corto,all,soleggiato,4,autunno,18
cotone,colorato,lungo,primavera_estate,soleggiato,0,inverno,24
cotone,chiaro,lungo,estate,nuvoloso,1,inverno,23
lino,chiaro,lungo,autunno,soleggiato,26,estate,23
poliestere,scuro,corto,autunno,neve,8,primavera,15
lino,scuro,medio,estate,neve,3,primavera,9
lino,chiaro,lungo,autunno_inverno,soleggiato,9,autunno,22
lana,chiaro,medio,inverno,soleggiato,0,primavera,15
cotone,chiaro,corto,primavera_estate,pioggia,30,estate,29
lino,scuro,corto,all,nuvoloso,20,autunno,21
cotone,colorato,corto,primavera,pioggia,23,estate,24
raso,chiaro,corto,autunno,pioggia,16,autunno,17
cashmere,scuro,medio,primavera_estate,soleggiato,29,estate,12
seta,scuro,lungo,all,soleggiato,22,estate,17
cotone,scuro,corto,estate,nuvoloso,19,primavera,21
tweed,scuro,medio,inverno,pioggia,18,autunno,19
raso,colorato,lungo,all,soleggiato,15,autunno,20
seta,chiaro,corto,autunno_inverno,soleggiato,11,primavera,13
lino,chiaro,lungo,autunno_inverno,soleggiato,0,inverno,20
tweed,colorato,corto,inverno,soleggiato,32,estate,17
cotone,chiaro,medio,all,pioggia,20,estate,28
tweed,chiaro,lungo,autunno_inverno,pioggia,14,primavera,21
tweed,chiaro,corto,all,pioggia,21,autunno,15
raso,chiaro,corto,autunno_inverno,pioggia,23,autunno,21
lana,colorato,corto,inverno,soleggiato,18,autunno,15
tweed,chiaro,medio,autunno,soleggiato,7,inverno,16
seta,scuro,corto,estate,pioggia,4,autunno,8
cashmere,chiaro,corto,autunno,pioggia,10,inverno,17
velluto,colorato,medio,estate,soleggiato,3,inverno,14
poliestere,chiaro,corto,autunno_inverno,pioggia,10,primavera,15
velluto,colorato,lungo,all,nuvoloso,5,inverno,26
tweed,scuro,corto,autunno_inverno,pioggia,17,autunno,18
seta,chiaro,medio,primavera_estate,soleggiato,31,estate,27
seta,chiaro,corto,primavera_estate,pioggia,8,primavera,14
tweed,colorato,lungo,inverno,soleggiato,32,estate,7
lana,scuro,medio,autunno,nuvoloso,10,inverno,19
seta,chiaro,medio,inverno,soleggiato,5,inverno,15
raso,chiaro,lungo,inverno,pioggia,18,autunno,21
cotone,scuro,medio,inverno,soleggiato,18,autunno,23
poliestere,colorato,corto,primavera_estate,pioggia,9,primavera,18
tweed,colorato,lungo,autunno,pioggia,7,inverno,26
seta,chiaro,lungo,estate,pioggia,27,primavera,19
cotone,colorato,corto,inverno,pioggia,19,estate,17
lana,colorato,corto,primavera,soleggiato,12,autunno,15
cotone,scuro,medio,primavera_estate,pioggia,15,primavera,24
