Materiale,Colore,Lunghezza,Stagione,time,Meteo,TemperaturaPercepita,StagionePrevisione,Mese,Punteggio
cashmere,colorato,lunga,all,2022-05-31,soleggiato,20,primavera,maggio,15
cashmere,colorato,lunga,estate,2022-04-09,pioggia,11,primavera,aprile,25
cashmere,chiaro,lunga,autunno,2022-05-13,soleggiato,18,primavera,maggio,20
cotone,colorato,lunga,autunno,2022-05-06,pioggia,18,primavera,maggio,25
cotone,scuro,lunga,estate,2022-02-06,nuvoloso,5,inverno,febbraio,23
lana,scuro,lunga,all,2022-02-12,soleggiato,3,inverno,febbraio,28
cashmere,scuro,lunga,autunno,2022-02-17,neve,8,inverno,febbraio,27
raso,scuro,corta,estate,2022-05-01,pioggia,15,primavera,maggio,15
lana,chiaro,lunga,autunno,2022-09-10,soleggiato,34,autunno,settembre,16
cotone,scuro,lunga,autunno,2022-11-28,neve,4,autunno,novembre,29
seta,chiaro,lunga,inverno,2022-07-23,nuvoloso,31,estate,luglio,14
raso,scuro,corta,primavera_estate,2022-12-08,pioggia,3,inverno,dicembre,7
lana,colorato,corta,primavera_estate,2022-10-18,nuvoloso,19,autunno,ottobre,12
velluto,chiaro,media,primavera_estate,2022-08-14,pioggia,18,estate,agosto,19
velluto,scuro,lunga,autunno,2022-02-25,pioggia,5,inverno,febbraio,27
raso,chiaro,corta,primavera_estate,2022-11-08,soleggiato,13,autunno,novembre,10
tweed,colorato,lunga,autunno_inverno,2022-02-18,nuvoloso,11,inverno,febbraio,25
cashmere,chiaro,lunga,all,2022-03-29,soleggiato,9,primavera,marzo,26
tweed,colorato,lunga,inverno,2022-07-11,pioggia,14,estate,luglio,20
poliestere,scuro,lunga,all,2022-03-30,pioggia,16,primavera,marzo,24
tweed,colorato,lunga,all,2022-08-01,soleggiato,34,estate,agosto,10
lana,scuro,lunga,primavera,2022-02-16,pioggia,2,inverno,febbraio,27
cotone,colorato,lunga,autunno,2022-04-17,soleggiato,11,primavera,aprile,25
lana,colorato,lunga,estate,2022-07-27,pioggia,30,estate,luglio,11
poliestere,scuro,lunga,primavera_estate,2022-09-03,soleggiato,26,autunno,settembre,8
raso,chiaro,media,primavera_estate,2022-03-25,soleggiato,11,primavera,marzo,16
lana,scuro,lunga,estate,2022-04-06,nuvoloso,9,primavera,aprile,28
poliestere,scuro,lunga,all,2022-03-26,pioggia,12,primavera,marzo,25
velluto,chiaro,lunga,primavera,2022-08-27,pioggia,22,estate,agosto,18
cotone,scuro,lunga,autunno,2022-07-08,soleggiato,24,estate,luglio,17
lino,colorato,media,primavera_estate,2022-04-10,soleggiato,4,primavera,aprile,10
raso,chiaro,lunga,autunno_inverno,2022-07-28,pioggia,33,estate,luglio,14
cashmere,colorato,lunga,primavera_estate,2022-10-09,pioggia,20,autunno,ottobre,13
tweed,colorato,media,primavera,2022-02-17,nuvoloso,2,inverno,febbraio,15
poliestere,chiaro,lunga,primavera,2022-05-18,nuvoloso,20,primavera,maggio,23
poliestere,colorato,lunga,all,2022-04-17,soleggiato,7,primavera,aprile,26
lana,scuro,lunga,autunno_inverno,2022-05-30,pioggia,23,primavera,maggio,12
cashmere,scuro,lunga,primavera,2022-04-15,soleggiato,15,primavera,aprile,24
lana,colorato,lunga,inverno,2022-02-10,soleggiato,7,inverno,febbraio,30
velluto,scuro,lunga,all,2022-11-14,pioggia,13,autunno,novembre,23
lino,scuro,lunga,inverno,2022-08-29,soleggiato,28,estate,agosto,11
raso,chiaro,corta,estate,2022-06-13,soleggiato,24,estate,giugno,27
seta,scuro,media,primavera_estate,2022-03-30,pioggia,9,primavera,marzo,14
poliestere,chiaro,lunga,estate,2022-09-04,pioggia,26,autunno,settembre,12
velluto,chiaro,lunga,all,2022-09-11,soleggiato,23,autunno,settembre,22
lino,scuro,corta,estate,2022-02-13,soleggiato,2,inverno,febbraio,5
cotone,colorato,corta,primavera_estate,2022-09-20,pioggia,15,autunno,settembre,18
tweed,chiaro,lunga,primavera_estate,2022-11-13,pioggia,10,autunno,novembre,21
cashmere,chiaro,media,primavera_estate,2022-12-24,nuvoloso,6,inverno,dicembre,14
cotone,scuro,lunga,primavera_estate,2022-10-14,soleggiato,17,autunno,ottobre,24
cotone,scuro,lunga,autunno,2022-01-27,soleggiato,0,inverno,gennaio,27
lana,scuro,lunga,primavera_estate,2022-06-03,soleggiato,27,estate,giugno,7
cashmere,colorato,lunga,autunno_inverno,2022-03-02,soleggiato,2,primavera,marzo,26
raso,colorato,media,estate,2022-08-27,pioggia,28,estate,agosto,24
seta,colorato,corta,primavera_estate,2022-12-12,nuvoloso,9,inverno,dicembre,10
lino,chiaro,lunga,inverno,2022-03-28,pioggia,11,primavera,marzo,19
raso,scuro,lunga,autunno_inverno,2022-03-29,pioggia,8,primavera,marzo,18
seta,colorato,media,primavera,2022-05-03,pioggia,8,primavera,maggio,15
lino,colorato,lunga,primavera,2022-07-14,soleggiato,30,estate,luglio,19
cashmere,scuro,media,primavera_estate,2022-10-17,soleggiato,19,autunno,ottobre,15
cashmere,colorato,lunga,all,2022-01-24,nuvoloso,-1,inverno,gennaio,28
lino,colorato,lunga,all,2022-05-13,pioggia,13,primavera,maggio,22
seta,chiaro,lunga,autunno,2022-12-17,nuvoloso,4,inverno,dicembre,22
seta,scuro,media,primavera_estate,2022-05-29,pioggia,5,primavera,maggio,14
seta,chiaro,lunga,all,2022-12-03,pioggia,5,inverno,dicembre,22
seta,scuro,corta,primavera_estate,2022-04-16,nuvoloso,11,primavera,aprile,17
cotone,chiaro,lunga,inverno,2022-05-31,soleggiato,27,primavera,maggio,22
poliestere,colorato,media,estate,2022-12-25,soleggiato,11,inverno,dicembre,16
poliestere,colorato,lunga,autunno,2022-05-25,pioggia,13,primavera,maggio,24
lino,colorato,lunga,inverno,2022-09-30,pioggia,21,autunno,settembre,22
lana,chiaro,lunga,all,2022-10-27,soleggiato,21,autunno,ottobre,19
seta,colorato,media,estate,2022-07-07,pioggia,31,estate,luglio,23
raso,scuro,lunga,autunno_inverno,2022-06-05,nuvoloso,29,estate,giugno,15
cotone,chiaro,lunga,all,2022-06-04,soleggiato,32,estate,giugno,22
tweed,colorato,lunga,all,2022-07-30,soleggiato,28,estate,luglio,12
cotone,chiaro,lunga,autunno_inverno,2022-07-09,pioggia,24,estate,luglio,21
tweed,colorato,lunga,all,2022-03-20,soleggiato,7,primavera,marzo,25
cashmere,colorato,media,primavera,2022-07-12,pioggia,28,estate,luglio,16
velluto,colorato,lunga,inverno,2022-09-24,pioggia,15,autunno,settembre,22
poliestere,scuro,lunga,all,2022-04-22,pioggia,11,primavera,aprile,25
velluto,scuro,lunga,primavera_estate,2022-11-01,pioggia,8,autunno,novembre,24
lana,colorato,lunga,inverno,2022-12-11,neve,0,inverno,dicembre,31
lino,colorato,lunga,autunno_inverno,2022-09-25,pioggia,17,autunno,settembre,24
tweed,colorato,lunga,inverno,2022-02-06,nuvoloso,6,inverno,febbraio,28
seta,chiaro,lunga,inverno,2022-06-06,soleggiato,26,estate,giugno,20
poliestere,scuro,lunga,autunno,2022-05-18,pioggia,19,primavera,maggio,23
seta,scuro,media,primavera,2022-05-26,pioggia,20,primavera,maggio,30
cashmere,chiaro,corta,estate,2022-10-02,soleggiato,19,autunno,ottobre,12
poliestere,chiaro,media,primavera,2022-12-19,nuvoloso,0,inverno,dicembre,15
poliestere,chiaro,lunga,all,2022-04-19,soleggiato,4,primavera,aprile,26
tweed,chiaro,media,estate,2022-10-20,soleggiato,20,autunno,ottobre,22
cotone,scuro,lunga,autunno,2022-10-06,pioggia,18,autunno,ottobre,29
lana,colorato,lunga,inverno,2022-02-24,nuvoloso,-1,inverno,febbraio,31
tweed,chiaro,lunga,primavera,2022-01-08,soleggiato,-1,inverno,gennaio,25
seta,colorato,media,primavera,2022-04-25,pioggia,13,primavera,aprile,20
poliestere,colorato,lunga,inverno,2022-11-27,soleggiato,5,autunno,novembre,27
cashmere,colorato,corta,primavera_estate,2022-10-31,nuvoloso,19,autunno,ottobre,13
cashmere,chiaro,lunga,autunno,2022-08-11,pioggia,22,estate,agosto,14
lana,scuro,media,primavera_estate,2022-01-09,neve,-3,inverno,gennaio,16
cashmere,scuro,corta,primavera_estate,2022-04-24,pioggia,11,primavera,aprile,18
poliestere,colorato,lunga,inverno,2022-11-27,pioggia,9,autunno,novembre,27
seta,chiaro,corta,estate,2022-12-11,pioggia,10,inverno,dicembre,12
poliestere,colorato,corta,estate,2022-01-19,soleggiato,-7,inverno,gennaio,13
raso,chiaro,lunga,autunno_inverno,2022-08-14,soleggiato,22,estate,agosto,22
seta,colorato,lunga,autunno_inverno,2022-06-04,soleggiato,25,estate,giugno,16
cotone,chiaro,lunga,autunno_inverno,2022-02-03,soleggiato,6,inverno,febbraio,28
tweed,scuro,lunga,all,2022-02-21,pioggia,9,inverno,febbraio,25
lino,scuro,lunga,autunno_inverno,2022-09-18,soleggiato,25,autunno,settembre,16
poliestere,chiaro,lunga,all,2022-04-04,pioggia,8,primavera,aprile,26
lana,colorato,media,estate,2022-04-13,soleggiato,13,primavera,aprile,19
cashmere,scuro,lunga,inverno,2022-11-14,pioggia,9,autunno,novembre,27
tweed,scuro,lunga,inverno,2022-09-21,soleggiato,11,autunno,settembre,24
cashmere,colorato,lunga,inverno,2022-10-12,pioggia,20,autunno,ottobre,16
seta,scuro,lunga,autunno_inverno,2022-03-13,soleggiato,-6,primavera,marzo,19
cashmere,colorato,media,primavera_estate,2022-04-28,soleggiato,17,primavera,aprile,19
cotone,chiaro,lunga,autunno_inverno,2022-03-14,soleggiato,6,primavera,marzo,24
velluto,scuro,lunga,primavera,2022-11-04,pioggia,14,autunno,novembre,22
tweed,colorato,media,primavera,2022-07-08,pioggia,17,estate,luglio,19
velluto,chiaro,corta,primavera_estate,2022-04-28,soleggiato,20,primavera,aprile,24
cotone,colorato,lunga,primavera_estate,2022-07-15,soleggiato,32,estate,luglio,19
cashmere,chiaro,lunga,autunno,2022-01-11,pioggia,5,inverno,gennaio,27
cotone,scuro,corta,estate,2022-07-22,soleggiato,33,estate,luglio,25
poliestere,colorato,lunga,autunno,2022-03-11,nuvoloso,1,primavera,marzo,25
seta,colorato,lunga,inverno,2022-07-18,soleggiato,29,estate,luglio,15
poliestere,scuro,lunga,inverno,2022-05-04,pioggia,17,primavera,maggio,21
lana,chiaro,lunga,autunno_inverno,2022-04-29,nuvoloso,13,primavera,aprile,22
lana,scuro,lunga,all,2022-09-08,pioggia,28,autunno,settembre,10
raso,chiaro,lunga,autunno_inverno,2022-01-19,nuvoloso,2,inverno,gennaio,21
poliestere,colorato,lunga,autunno_inverno,2022-07-16,pioggia,30,estate,luglio,10
seta,chiaro,lunga,inverno,2022-07-06,pioggia,28,estate,luglio,15
cotone,colorato,lunga,primavera,2022-03-14,soleggiato,7,primavera,marzo,29
cotone,chiaro,lunga,autunno,2022-09-17,pioggia,20,autunno,settembre,26
cashmere,colorato,lunga,primavera,2022-07-18,pioggia,30,estate,luglio,10
raso,colorato,media,primavera_estate,2022-07-29,soleggiato,29,estate,luglio,23
lino,scuro,corta,estate,2022-08-11,pioggia,29,estate,agosto,28
raso,chiaro,lunga,autunno,2022-01-08,nuvoloso,-1,inverno,gennaio,20
poliestere,colorato,lunga,inverno,2022-08-25,pioggia,20,estate,agosto,17
lino,scuro,lunga,all,2022-01-21,soleggiato,0,inverno,gennaio,18
cashmere,colorato,lunga,autunno,2022-12-19,soleggiato,8,inverno,dicembre,27
tweed,scuro,media,estate,2022-07-12,pioggia,26,estate,luglio,19
poliestere,scuro,lunga,autunno_inverno,2022-05-11,soleggiato,19,primavera,maggio,22
poliestere,chiaro,lunga,autunno,2022-04-13,soleggiato,12,primavera,aprile,24
tweed,chiaro,lunga,all,2022-02-18,nuvoloso,10,inverno,febbraio,23
lino,scuro,media,primavera,2022-04-16,pioggia,17,primavera,aprile,21
lino,colorato,media,primavera_estate,2022-06-10,soleggiato,18,estate,giugno,20
lana,chiaro,media,primavera,2022-12-10,pioggia,11,inverno,dicembre,17
lana,scuro,lunga,autunno_inverno,2022-05-12,soleggiato,20,primavera,maggio,7
raso,colorato,media,primavera_estate,2022-08-01,pioggia,26,estate,agosto,23
lino,colorato,lunga,autunno_inverno,2022-11-13,pioggia,9,autunno,novembre,22
poliestere,chiaro,media,primavera,2022-06-27,soleggiato,30,estate,giugno,21
lana,chiaro,media,estate,2022-08-28,pioggia,31,estate,agosto,14
tweed,colorato,lunga,all,2022-02-02,neve,-2,inverno,febbraio,26
poliestere,colorato,lunga,primavera,2022-01-04,nuvoloso,5,inverno,gennaio,25
cashmere,colorato,lunga,inverno,2022-02-25,pioggia,7,inverno,febbraio,29
raso,chiaro,lunga,autunno,2022-03-16,pioggia,6,primavera,marzo,19
velluto,colorato,lunga,autunno_inverno,2022-01-16,nuvoloso,2,inverno,gennaio,29
lino,colorato,lunga,autunno_inverno,2022-10-07,nuvoloso,20,autunno,ottobre,23
seta,colorato,lunga,estate,2022-08-19,pioggia,28,estate,agosto,21
poliestere,scuro,lunga,all,2022-03-15,nuvoloso,7,primavera,marzo,26
raso,scuro,lunga,all,2022-04-06,pioggia,7,primavera,aprile,20
velluto,colorato,lunga,inverno,2022-08-19,pioggia,22,estate,agosto,14
cashmere,chiaro,lunga,autunno_inverno,2022-07-16,pioggia,32,estate,luglio,7
cashmere,chiaro,lunga,autunno_inverno,2022-03-06,soleggiato,1,primavera,marzo,26
lino,scuro,lunga,all,2022-07-13,nuvoloso,27,estate,luglio,19
seta,chiaro,corta,primavera_estate,2022-05-25,soleggiato,23,primavera,maggio,29
cotone,scuro,lunga,autunno,2022-04-16,pioggia,15,primavera,aprile,25
lino,colorato,media,primavera,2022-04-24,pioggia,10,primavera,aprile,19
lino,chiaro,media,primavera,2022-03-29,nuvoloso,7,primavera,marzo,13
tweed,colorato,lunga,autunno,2022-10-19,soleggiato,21,autunno,ottobre,18
lino,colorato,lunga,autunno_inverno,2022-03-08,pioggia,6,primavera,marzo,18
raso,scuro,lunga,primavera,2022-11-23,soleggiato,5,autunno,novembre,19
seta,chiaro,lunga,autunno,2022-11-20,pioggia,-1,autunno,novembre,24
velluto,colorato,lunga,autunno_inverno,2022-02-20,nuvoloso,8,inverno,febbraio,28
tweed,scuro,lunga,estate,2022-01-04,pioggia,11,inverno,gennaio,20
lana,chiaro,lunga,estate,2022-09-24,pioggia,17,autunno,settembre,17
raso,chiaro,corta,estate,2022-02-13,soleggiato,2,inverno,febbraio,6
lana,chiaro,media,primavera,2022-10-04,soleggiato,16,autunno,ottobre,15
tweed,scuro,lunga,all,2022-09-12,nuvoloso,12,autunno,settembre,23
tweed,colorato,lunga,autunno_inverno,2022-07-14,pioggia,26,estate,luglio,10
cashmere,chiaro,lunga,autunno,2022-05-13,nuvoloso,20,primavera,maggio,14
raso,scuro,lunga,inverno,2022-07-31,soleggiato,24,estate,luglio,11
seta,colorato,lunga,primavera,2022-02-02,soleggiato,5,inverno,febbraio,21
lino,scuro,lunga,estate,2022-05-03,pioggia,6,primavera,maggio,21
cashmere,chiaro,lunga,autunno_inverno,2022-04-17,soleggiato,9,primavera,aprile,24
velluto,chiaro,lunga,autunno_inverno,2022-11-04,pioggia,11,autunno,novembre,25
tweed,scuro,lunga,autunno_inverno,2022-12-06,nuvoloso,13,inverno,dicembre,25
tweed,chiaro,media,primavera,2022-12-14,pioggia,10,inverno,dicembre,16
raso,chiaro,lunga,autunno_inverno,2022-08-10,pioggia,17,estate,agosto,18
velluto,scuro,lunga,inverno,2022-05-02,pioggia,14,primavera,maggio,20
poliestere,chiaro,lunga,inverno,2022-06-08,pioggia,24,estate,giugno,17
lana,scuro,lunga,estate,2022-08-02,pioggia,30,estate,agosto,11
velluto,chiaro,lunga,primavera_estate,2022-07-27,pioggia,31,estate,luglio,13
cotone,scuro,lunga,all,2022-02-01,soleggiato,2,inverno,febbraio,26
raso,colorato,lunga,primavera_estate,2022-01-28,neve,0,inverno,gennaio,17
lana,chiaro,lunga,inverno,2022-04-24,soleggiato,19,primavera,aprile,17
cashmere,chiaro,lunga,inverno,2022-04-13,soleggiato,14,primavera,aprile,21
raso,colorato,lunga,all,2022-02-21,pioggia,6,inverno,febbraio,20
velluto,colorato,lunga,all,2022-12-17,pioggia,14,inverno,dicembre,23
seta,scuro,lunga,estate,2022-06-03,pioggia,24,estate,giugno,25
cotone,colorato,lunga,inverno,2022-04-19,soleggiato,10,primavera,aprile,23
raso,chiaro,lunga,inverno,2022-11-09,nuvoloso,14,autunno,novembre,21
poliestere,colorato,lunga,all,2022-04-19,soleggiato,10,primavera,aprile,25
raso,colorato,lunga,inverno,2022-02-19,pioggia,8,inverno,febbraio,23
raso,chiaro,lunga,autunno,2022-05-17,soleggiato,24,primavera,maggio,23
lana,chiaro,lunga,autunno_inverno,2022-01-12,soleggiato,0,inverno,gennaio,30
seta,colorato,lunga,inverno,2022-11-25,nuvoloso,5,autunno,novembre,23
raso,chiaro,lunga,estate,2022-12-22,pioggia,9,inverno,dicembre,17
lino,colorato,lunga,autunno,2022-05-29,pioggia,24,primavera,maggio,20
velluto,chiaro,lunga,autunno_inverno,2022-07-07,pioggia,14,estate,luglio,21
seta,colorato,media,primavera,2022-06-27,soleggiato,30,estate,giugno,21
raso,chiaro,lunga,estate,2022-09-02,soleggiato,26,autunno,settembre,19
cashmere,chiaro,lunga,autunno,2022-11-25,pioggia,6,autunno,novembre,29
tweed,colorato,lunga,inverno,2022-10-14,soleggiato,19,autunno,ottobre,23
poliestere,chiaro,lunga,autunno,2022-11-21,pioggia,7,autunno,novembre,29
tweed,scuro,lunga,inverno,2022-02-22,pioggia,8,inverno,febbraio,28
poliestere,chiaro,lunga,autunno_inverno,2022-12-06,soleggiato,-4,inverno,dicembre,28
poliestere,colorato,lunga,autunno_inverno,2022-12-08,pioggia,12,inverno,dicembre,27
poliestere,chiaro,lunga,all,2022-05-06,pioggia,15,primavera,maggio,24
lino,scuro,lunga,autunno,2022-07-07,pioggia,30,estate,luglio,17
raso,scuro,lunga,autunno,2022-01-14,soleggiato,6,inverno,gennaio,21
raso,scuro,lunga,primavera_estate,2022-01-20,pioggia,6,inverno,gennaio,18
tweed,colorato,lunga,autunno,2022-01-20,nuvoloso,-7,inverno,gennaio,27
seta,chiaro,lunga,autunno_inverno,2022-03-27,soleggiato,10,primavera,marzo,21
raso,colorato,media,primavera_estate,2022-01-24,pioggia,2,inverno,gennaio,7
raso,scuro,lunga,all,2022-05-23,nuvoloso,23,primavera,maggio,19
seta,chiaro,media,primavera,2022-11-23,pioggia,9,autunno,novembre,11
lana,chiaro,lunga,inverno,2022-06-23,soleggiato,29,estate,giugno,12
cashmere,scuro,corta,estate,2022-10-19,soleggiato,20,autunno,ottobre,7
lana,scuro,lunga,all,2022-05-12,soleggiato,23,primavera,maggio,9
raso,colorato,lunga,autunno,2022-09-16,pioggia,26,autunno,settembre,20
cashmere,colorato,lunga,estate,2022-03-25,soleggiato,11,primavera,marzo,25
tweed,scuro,media,primavera,2022-03-15,soleggiato,8,primavera,marzo,18
cashmere,scuro,lunga,inverno,2022-03-02,soleggiato,2,primavera,marzo,25
raso,colorato,lunga,autunno,2022-12-12,pioggia,6,inverno,dicembre,21
cotone,colorato,lunga,autunno_inverno,2022-01-18,soleggiato,5,inverno,gennaio,28
poliestere,colorato,media,estate,2022-05-21,soleggiato,24,primavera,maggio,26
cotone,colorato,corta,primavera_estate,2022-03-24,soleggiato,11,primavera,marzo,20
velluto,scuro,lunga,inverno,2022-07-18,pioggia,24,estate,luglio,14
poliestere,scuro,lunga,estate,2022-12-19,neve,1,inverno,dicembre,23
seta,colorato,lunga,autunno,2022-03-06,pioggia,5,primavera,marzo,21
lino,scuro,lunga,all,2022-04-23,neve,4,primavera,aprile,18
tweed,chiaro,lunga,autunno,2022-03-20,pioggia,6,primavera,marzo,24
poliestere,chiaro,media,primavera,2022-10-12,pioggia,19,autunno,ottobre,19
lino,chiaro,media,primavera,2022-07-12,nuvoloso,28,estate,luglio,24
raso,colorato,lunga,all,2022-07-15,pioggia,25,estate,luglio,17
cashmere,colorato,media,primavera,2022-09-07,pioggia,27,autunno,settembre,14
cashmere,scuro,lunga,autunno_inverno,2022-09-10,pioggia,25,autunno,settembre,13
cotone,colorato,lunga,autunno,2022-07-28,pioggia,25,estate,luglio,19
tweed,scuro,lunga,inverno,2022-03-26,soleggiato,12,primavera,marzo,20
cotone,scuro,lunga,all,2022-01-30,nuvoloso,5,inverno,gennaio,26
cashmere,chiaro,corta,estate,2022-01-18,soleggiato,4,inverno,gennaio,15
velluto,chiaro,lunga,autunno_inverno,2022-10-11,soleggiato,16,autunno,ottobre,23
velluto,chiaro,lunga,all,2022-05-26,pioggia,21,primavera,maggio,17
poliestere,colorato,lunga,autunno,2022-01-26,nuvoloso,1,inverno,gennaio,27
lino,chiaro,media,estate,2022-04-27,soleggiato,15,primavera,aprile,19
cashmere,scuro,lunga,inverno,2022-02-27,pioggia,7,inverno,febbraio,29
cashmere,scuro,lunga,autunno_inverno,2022-09-25,pioggia,19,autunno,settembre,23
lana,chiaro,lunga,autunno_inverno,2022-03-18,pioggia,9,primavera,marzo,25
lino,scuro,lunga,all,2022-07-21,soleggiato,32,estate,luglio,13
cashmere,scuro,media,primavera,2022-09-20,soleggiato,5,autunno,settembre,15
velluto,colorato,lunga,autunno,2022-01-23,soleggiato,1,inverno,gennaio,28
velluto,scuro,lunga,inverno,2022-06-12,soleggiato,18,estate,giugno,18
cashmere,colorato,lunga,all,2022-03-26,soleggiato,3,primavera,marzo,28
velluto,chiaro,lunga,autunno,2022-09-04,pioggia,25,autunno,settembre,16
cashmere,colorato,lunga,inverno,2022-01-30,soleggiato,6,inverno,gennaio,29
tweed,chiaro,lunga,all,2022-09-06,pioggia,24,autunno,settembre,15
cashmere,scuro,lunga,all,2022-11-02,soleggiato,18,autunno,novembre,21
poliestere,colorato,lunga,all,2022-01-06,pioggia,6,inverno,gennaio,26
raso,colorato,media,primavera,2022-01-31,pioggia,0,inverno,gennaio,8
velluto,chiaro,lunga,all,2022-06-26,soleggiato,27,estate,giugno,18
raso,chiaro,media,primavera,2022-03-14,neve,3,primavera,marzo,12
cotone,chiaro,lunga,autunno_inverno,2022-05-28,pioggia,21,primavera,maggio,21
tweed,scuro,corta,primavera_estate,2022-09-16,pioggia,22,autunno,settembre,13
lana,colorato,lunga,all,2022-05-15,soleggiato,22,primavera,maggio,14
cotone,colorato,lunga,autunno,2022-02-14,nuvoloso,2,inverno,febbraio,27
velluto,scuro,lunga,all,2022-06-22,soleggiato,27,estate,giugno,8
cotone,scuro,lunga,inverno,2022-05-05,pioggia,20,primavera,maggio,20
tweed,colorato,media,primavera_estate,2022-02-26,pioggia,4,inverno,febbraio,14
cashmere,colorato,lunga,autunno_inverno,2022-05-19,soleggiato,24,primavera,maggio,13
lana,scuro,lunga,primavera,2022-11-15,pioggia,7,autunno,novembre,26
raso,colorato,media,primavera,2022-08-16,soleggiato,35,estate,agosto,20
poliestere,chiaro,lunga,autunno_inverno,2022-10-29,soleggiato,16,autunno,ottobre,26
seta,colorato,lunga,inverno,2022-05-26,soleggiato,28,primavera,maggio,15
velluto,scuro,lunga,primavera,2022-01-20,pioggia,5,inverno,gennaio,25
